Watts
2533.607
1578.902
480.237
0
0
0
0
0
0
0
0
0
0
0
0
0
19.454
299.326
1276.11
2252.907
3273.578
2571.493
3022.414
2592.998
2075.824
1051.088
305.019
0
0
0
0
0
0
0
0
0
0
0
0
0
39.415
363.454
562.812
1086.643
1374.736
1105.975
1176.397
1265.686
1517.387
939.742
306.782
0
0
0
0
0
0
0
0
0
0
0
0
0
31.563
399.143
990.14
2325.134
1774.437
2166.465
1866.006
1391.013
1145.716
706.345
174.54
0
0
0
0
0
0
0
0
0
0
0
0
0
30.836
224.154
778.138
1262.292
1484.08
1743.034
1591.247
1322.035
1129.248
887.807
408.681
0
0
0
0
0
0
0
0
0
0
0
0
0
71.258
501.108
2234.959
2984.788
3534.118
3625.627
3535.835
3215.101
2565.93
1604.431
508.086
0
0
0
0
0
0
0
0
0
0
0
0
0
163.814
312.014
768.384
2911.36
3459.019
1382.197
1111.061
1281.701
716.382
471.994
277.06
0
0
0
0
0
0
0
0
0
0
0
0
0
32.089
369.188
410.11
937.034
1312.261
1688.094
2317.597
3081.76
2582.539
1477.698
448.838
0
0
0
0
0
0
0
0
0
0
0
0
0
200.045
1192.481
2261.203
3107.823
3601.582
3606.699
3233.024
3141.946
2522.023
1371.258
265.843
0
0
0
0
0
0
0
0
0
0
0
0
0
62.899
381.566
735.031
938.764
725.425
1672.425
744.139
657.765
561.097
370.727
136.295
0
0
0
0
0
0
0
0
0
0
0
0
0
75.205
467.72
849.685
786.606
840.083
1532.7
878.297
863.985
645.465
418.244
136.869
0
0
0
0
0
0
0
0
0
0
0
0
0
43.724
276.712
1000.417
1390.76
1514.47
1710.511
1587.246
1392.447
1158.143
724.794
244.087
0
0
0
0
0
0
0
0
0
0
0
0
0
176.282
919.476
1624.419
2965.719
2688.261
3588.891
3605.76
2758.251
2167.789
1241.744
204.982
0
0
0
0
0
0
0
0
0
0
0
0
0
67.891
639.797
1615.074
2054.474
2012.477
2045.258
2706.177
960.582
1001.75
836.929
225.471
0
0
0
0
0
0
0
0
0
0
0
0
0
90.945
526.116
910.487
2130.674
1151.552
1100.219
1329.136
1117.404
1314.711
964.504
368.829
0
0
0
0
0
0
0
0
0
0
0
0
0
94.69
227.861
606.061
1046.486
1131.775
1445.751
2025.352
2835.538
1336.122
512.091
231.454
0
0
0
0
0
0
0
0
0
0
0
0
0
28.714
208.152
418.16
1426.359
1178.8
1281.115
1434.601
1341.414
521.43
373.258
179.462
0
0
0
0
0
0
0
0
0
0
0
0
0
61.308
402.669
1307.259
2856.435
3279.521
3412.333
3173.325
3008.619
2329.786
1350.679
484.605
0
0
0
0
0
0
0
0
0
0
0
0
0
39.667
356.213
849.522
1000.278
1434.338
1465.906
1624.781
1498.277
1690.135
619.414
519.78
14.594
0
0
0
0
0
0
0
0
0
0
0
0
237.645
1079.119
1627.94
1827.816
2508.137
3654.751
3540.849
2271.121
1703.366
824.899
255.358
0
0
0
0
0
0
0
0
0
0
0
0
0
146.318
903.18
2096.42
3285.512
3884.158
4074.667
3800.421
3381.507
2825.157
1584.517
612.011
18.065
0
0
0
0
0
0
0
0
0
0
0
0
67.476
267.571
2170.653
3009.343
3400.699
3277.866
3560.322
3181.295
2540.318
1534.169
576.861
19.302
0
0
0
0
0
0
0
0
0
0
0
0
263.965
1129.109
2126.575
2955.216
3513.784
3623.915
3567.653
3247
2650.394
1753.35
668.709
27.345
0
0
0
0
0
0
0
0
0
0
0
0
286.336
1106.94
2349.42
3122.962
3685.364
3797.275
3704.614
3384.395
2713.956
1776.329
689.042
32.958
0
0
0
0
0
0
0
0
0
0
0
0
135.23
983.922
2210.521
3010.645
3565.447
3666.514
3598.924
3316.519
2676.258
1756.698
678.233
32.724
0
0
0
0
0
0
0
0
0
0
0
0
222.572
950.844
2340.688
2519.351
2777.363
3572.022
3447.657
3381.803
2551.384
1502.798
636.155
34.151
0
0
0
0
0
0
0
0
0
0
0
0
251.496
1217.788
2224.927
2867.1
3010.368
3112.301
3470.877
3197.147
2784.961
1730.011
663.195
44.324
0
0
0
0
0
0
0
0
0
0
0
0
303.387
1403.773
2511.956
3297.082
3856.415
4133.374
3968.81
3524.702
2878.484
1895.684
744.645
53.613
0
0
0
0
0
0
0
0
0
0
0
0
263.328
1364.512
2286.682
3110.523
3474.042
3508.643
2783.976
2178.676
1847.436
1135.99
411.826
72.139
0
0
0
0
0
0
0
0
0
0
0
0
276.426
1272.846
2337.461
3147.392
3660.545
3824.141
3727.052
3395.842
2736.573
1827.318
709.469
48.664
0
0
0
0
0
0
0
0
0
0
0
0
298.293
1373.898
2262.719
3195.62
3672.077
3627.692
3454.365
2528.877
2629.164
1179.274
450.565
40.324
0
0
0
0
0
0
0
0
0
0
0
0
71.398
323.182
534.033
1265.8
1719.152
1597.863
1616.956
1497.633
1163.629
791.57
309.166
14.872
0
0
0
0
0
0
0
0
0
0
0
0
173.888
727.567
1148.639
1516.372
1665.03
1711.751
1770.921
1592.169
1323.156
822.983
251.519
46.699
0
0
0
0
0
0
0
0
0
0
0
0
39.936
211.217
789.031
1028.367
1161.174
894.133
910.543
1433.484
1116.41
768.001
467.462
56.008
0
0
0
0
0
0
0
0
0
0
0
0
52.226
505.651
1196.233
1352.325
1452.601
2004.757
1620.65
1583.397
1317.49
517.212
367.148
58.383
0
0
0
0
0
0
0
0
0
0
0
0
313.148
1371.646
2944.191
3511.666
2421.572
2966.99
4029.395
3631.491
3128.351
1318.478
723.223
77.263
0
0
0
0
0
0
0
0
0
0
0
0
239.34
1336.452
2610.603
3489.467
4182.423
4261.636
4197.521
3817.787
3039.2
1974.065
763.759
69.462
0
0
0
0
0
0
0
0
0
0
0
0
384.641
1597.506
2775.757
3594.045
4101.518
4193.359
4150.499
3650.964
2996.699
1948.938
778.715
76.818
0
0
0
0
0
0
0
0
0
0
0
0
386.901
1550.918
2661.028
3362.989
3891.986
3948.011
3881.126
3520.049
2883.503
1892.654
760.876
69.672
0
0
0
0
0
0
0
0
0
0
0
0
423.208
1567.515
2635.922
3424.879
3882.126
4050.603
3886.929
3516.397
2913.86
1945.645
794.848
75.246
0
0
0
0
0
0
0
0
0
0
0
0
433.394
1571.531
2606.166
3333.176
3812.494
3997.657
3953.567
3585.2
2888.324
1927.363
798.605
74.875
0
0
0
0
0
0
0
0
0
0
0
0
440.809
1576.071
2588.587
3385.015
3846.979
3989.087
3947.488
3583.052
2834.149
1925.873
794.891
74.805
0
0
0
0
0
0
0
0
0
0
0
0
386.683
1455.414
2510.51
3304.216
3743.398
3950.939
3791.693
3351.672
2706.543
1770.952
690.919
71.844
0
0
0
0
0
0
0
0
0
0
0
0
233.227
609.348
874.777
3332.898
3782.574
3953.762
3829.811
3383.424
2782.182
1858.929
776.403
73.384
0
0
0
0
0
0
0
0
0
0
0
0
196.455
606.844
1912.994
2999.995
3598.141
3519.861
3027.748
3100.56
2340.115
1655.174
670.469
67.635
0
0
0
0
0
0
0
0
0
0
0
5.936
190.961
559.024
1083.657
1261.255
1402.658
1477.338
1861.603
1979.328
1730.102
755.675
331.931
87.369
0
0
0
0
0
0
0
0
0
0
0
0
193.006
581.879
988.032
1166.431
1855.322
2300.884
2211.215
1892.922
1164.727
755.144
438.989
54.217
0
0
0
0
0
0
0
0
0
0
0
6.236
301.803
735.966
1428.829
1489.324
1510.52
2934.402
1824.918
2973.832
2469.153
1692.875
676.845
79.058
0
0
0
0
0
0
0
0
0
0
0
0
419.323
669.901
1444.328
1904.143
1194.69
1415.12
1323.249
1649.385
1286.709
709.07
405.231
54.802
0
0
0
0
0
0
0
0
0
0
0
6.832
153.99
734.207
707.127
1610.08
1577.853
1692.855
1958.211
2499.193
1432.521
563.846
233.823
61.19
0
0
0
0
0
0
0
0
0
0
0
19.411
228.046
626.05
1130.701
2166.001
1745.834
3425.797
3545.003
3357.812
2588.422
1811.893
729.47
46.688
0
0
0
0
0
0
0
0
0
0
0
0
65.284
748.592
553.622
1379.363
858.449
1062.785
1743.135
1781.07
1463.256
908.619
444.206
77.928
0
0
0
0
0
0
0
0
0
0
0
46.013
383.579
1258.88
1740.445
3145.075
4174.529
4255.524
4189.716
3692.839
2989.336
2022.896
864.822
86.496
0
0
0
0
0
0
0
0
0
0
0
25.882
603.697
1769.49
2818.992
3532.246
3983.044
4146.975
4019.554
3583.439
2915.245
1967.012
841.29
96.678
0
0
0
0
0
0
0
0
0
0
0
16.562
575.208
915.35
1321.45
1269.118
3214.793
2821.151
3641.277
2977.215
1675.961
1536.676
721.851
85.663
0
0
0
0
0
0
0
0
0
0
0
0
149.394
645.481
1074.695
1302.534
1440.548
1507.616
1677.094
1474.268
1324.404
902.612
451.588
94.257
0
0
0
0
0
0
0
0
0
0
0
17.841
172.683
440.16
740.936
1508.804
994.737
1536.379
3641.809
3289.526
2537.885
1767.543
694.511
83.545
0
0
0
0
0
0
0
0
0
0
0
49.944
166.414
533.727
1085.911
890.841
1440.316
942.476
1491.799
1364.722
1324.509
949.479
405.437
16.844
0
0
0
0
0
0
0
0
0
0
0
9.77
112.739
588.994
712.578
1244.809
1641.77
3487.737
3491.169
2960.941
2579.401
1772.934
720.534
84.075
0
0
0
0
0
0
0
0
0
0
0
19.349
542.512
1656.694
2594.652
3374.049
3748.586
3903.08
3866.453
3488.904
2745.102
1785.427
733.809
98.447
0
0
0
0
0
0
0
0
0
0
0
53.033
621.469
1690.092
2675.97
3416.163
3860.189
4051.029
3909.284
3539.811
2827.112
1898.117
794.203
91.993
0
0
0
0
0
0
0
0
0
0
0
48.3
699.547
1889.111
2890.171
3673.38
4091.321
4261.329
4014.898
3671.974
2955.28
1998.299
856.533
87.904
0
0
0
0
0
0
0
0
0
0
0
52.362
618.952
1650.293
2687.895
3428.871
3771.278
3921.532
3623.553
2821.013
2365.084
998.747
462.008
83.529
0
0
0
0
0
0
0
0
0
0
0
64.564
679.339
1788.687
2756.913
3519.076
3879.487
4040.581
3890.178
3481.494
2841.925
1896.937
801.218
94.602
0
0
0
0
0
0
0
0
0
0
0
70.404
648.108
1747.211
2758.133
3480.229
3903.873
4046.363
3889.608
3483.295
2751.225
1805.301
753.756
100.993
0
0
0
0
0
0
0
0
0
0
0
27.023
300.083
1176.743
1705.853
2856.128
3259.155
3577.643
3843.815
3216.39
1909.712
765.949
576.571
41.253
0
0
0
0
0
0
0
0
0
0
0
84.503
702.714
1913.117
2908.376
3598.432
4004.541
4215.92
4050.052
3592.454
2938.751
1962.522
848.174
83.627
0
0
0
0
0
0
0
0
0
0
0
62.748
760.952
1891.314
2828.793
3507.33
3924.072
4059.63
3977.253
3534.364
2807.973
1902.732
822.311
78.955
0
0
0
0
0
0
0
0
0
0
0
46.735
424.83
1401.281
1160.189
1284.344
855.973
1034.788
1436.253
1944.1
863.188
787.621
557.506
95.282
0
0
0
0
0
0
0
0
0
0
0
69.231
272.39
814.281
1496.067
1639.097
1840.342
2059.45
1777.848
1647.7
1404.351
997.152
518.393
121.388
0
0
0
0
0
0
0
0
0
0
0
85.829
494.014
868.764
1626.526
3245.244
3672.273
3777.362
3693.105
2501.623
1620.364
766.702
370.552
62.733
0
0
0
0
0
0
0
0
0
0
0
85.917
347.715
771.681
874.182
923.108
1170.75
1092.496
1072.932
950
892.529
565.793
293.836
109.168
0
0
0
0
0
0
0
0
0
0
0
22.684
241.184
566.823
560.706
774.723
1026.628
1156.816
1807.284
2760.946
1780.496
1025.287
698.722
106.747
0
0
0
0
0
0
0
0
0
0
0
88.495
445.181
799.804
2459.897
2207.306
3306.075
2756.14
3709.302
2881.269
2493.794
1781.006
792.093
84.79
0
0
0
0
0
0
0
0
0
0
0
81.053
680.448
1548.194
2576.014
3247.895
2225.517
1790.974
3285.553
2781.476
659.843
503.976
179.006
39.212
0
0
0
0
0
0
0
0
0
0
0
91.722
802.061
1888.385
2754.606
3461.846
3713.938
3844.857
3713.358
3340.705
2608.9
1837.823
826.836
87.956
0
0
0
0
0
0
0
0
0
0
0
70.792
816.387
1897.573
2797.673
3499.141
3767.663
3902.066
3804.572
3338.131
2565.089
1773.294
811.069
78.699
0
0
0
0
0
0
0
0
0
0
0
118.824
729.27
1757.625
2668.557
3299.893
3711.959
3818.434
3699.203
3299.547
2639.552
1722.61
727.619
113.44
0
0
0
0
0
0
0
0
0
0
0
56.499
174.987
371.169
1096.898
2357.608
3539.379
3807.602
3709.24
3354.525
2694.573
1831.002
802.947
92.739
0
0
0
0
0
0
0
0
0
0
0
59.35
258.75
1034.742
2349.384
3307.23
3760.114
3655.509
3539.251
3173.632
2384.686
1220.893
722.246
96.376
0
0
0
0
0
0
0
0
0
0
0
135.238
275.29
647.169
1123.612
1298.818
1422.831
946.924
999.027
1422.79
1356.461
821.006
420.259
136.959
0
0
0
0
0
0
0
0
0
0
0
134.388
451.945
879.675
1329.554
2526.014
2960.858
3000.895
3024.338
3049.596
2520.902
1709.077
690.091
113.767
0
0
0
0
0
0
0
0
0
0
0
67.928
387.079
716.262
1473.22
766.574
1684.069
1523.589
1070.079
1038.524
1302.652
940.531
574.063
122.527
0
0
0
0
0
0
0
0
0
0
0
122.656
495.85
981.274
1335.414
1593.652
1737.669
2725.687
2100.934
3191.806
1865.886
1064.384
498.48
60.664
0
0
0
0
0
0
0
0
0
0
0
135.999
866.264
1859.966
2415.213
2995.616
3632.518
3738.223
3823.108
3366.628
2779.465
1876.837
838.664
79.212
0
0
0
0
0
0
0
0
0
0
0
120.205
847.206
1816.193
2768.013
3410.449
3823.791
3757.299
3430.134
3099.507
2137.696
1593.955
700.662
128.569
0
0
0
0
0
0
0
0
0
0
0
142.674
510.178
1490.815
2391.649
2904.46
3583.617
3032.864
3190.096
2866.711
1645.08
1390.259
237.914
57.134
0
0
0
0
0
0
0
0
0
0
0
116.334
394.134
789.239
1370.824
1531.795
1690.04
1862.827
1642.85
3028.834
2048.087
1482.463
729.046
117.188
0
0
0
0
0
0
0
0
0
0
0
176.661
519.4
1273.521
1726.608
2738.507
2344.759
1851.918
3162.742
1459.139
597.823
619.528
303.292
93.449
0
0
0
0
0
0
0
0
0
0
0
32.905
537.196
750.981
1226.949
1339.481
963.652
1074.479
1924.53
1706.219
2190.966
1492.753
774.436
126.809
0
0
0
0
0
0
0
0
0
0
0
73.875
332.061
500.373
697.127
1371.694
1538.025
2055.456
2843.11
2946.256
2522.899
1070.566
583.681
131.438
0
0
0
0
0
0
0
0
0
0
0
125.733
532.874
1132.923
1487.715
2876.461
3369.032
2940.326
2663.757
1129.847
1211.61
481.253
722.658
166.969
0
0
0
0
0
0
0
0
0
0
0
167.857
865.163
1701.444
995.604
1027.767
1930.192
3823.805
3495.544
1633.703
1133.788
986.355
646.907
122.253
0
0
0
0
0
0
0
0
0
0
0
182.49
541.604
1109.006
2637.88
3038.565
2626.756
2676.236
3103.169
3091.656
2354.439
1502.596
746.302
115.759
0
0
0
0
0
0
0
0
0
0
0
153.139
863.126
1331.351
2783.174
2958.293
3744.322
3749.397
3039.314
831.68
1474.267
1221.886
181.013
65.862
0
0
0
0
0
0
0
0
0
0
0
159.517
408.264
1239.885
1574.378
2347.988
3506.597
2966.661
2249.814
1863.479
2078.945
1146.187
651.676
108.295
0
0
0
0
0
0
0
0
0
0
0
166.749
931.144
1866.496
2339.613
3153.61
3361.532
3809.446
3637.757
2864.928
2458.86
1730.625
718.228
139.126
0
0
0
0
0
0
0
0
0
0
0
227.96
938.195
1911.32
2541.091
2110.551
3567.949
3862.492
3346.234
3243.698
2437.243
1774.059
799.4
157.746
0
0
0
0
0
0
0
0
0
0
0
134.299
961.331
1985.23
2787.109
3265.685
1548.918
2682.372
2550.331
2621.522
2199.339
1319.289
619.928
142.528
0
0
0
0
0
0
0
0
0
0
0
84.078
362.689
387.371
621.15
2223.518
1435.95
3117.683
2925.616
1973.585
2524.316
1757.948
713.15
174.818
0
0
0
0
0
0
0
0
0
0
0
195.468
960.617
1976.214
2821.69
3452.627
3759.255
3848.258
3661.122
3305.369
2663.92
1793.496
812.097
162.295
0
0
0
0
0
0
0
0
0
0
0
199.876
454.664
894.261
1163.704
1625.346
1762.758
1829.193
1710.7
1611.025
1455.252
1180.645
460.926
185.018
0
0
0
0
0
0
0
0
0
0
0
106.475
514.171
894.477
1033.481
1470.083
1687.165
1667.474
1591.027
1557.575
1247.864
940.824
509.977
88.82
0
0
0
0
0
0
0
0
0
0
9.423
217.587
324.866
591.177
1320.021
1012.36
2382.591
2732.334
2710.067
2822.863
2504.234
1621.85
852.445
147.807
0
0
0
0
0
0
0
0
0
0
0
77.724
322.076
604.611
671.543
1918.327
2280.037
715.913
747.061
1023.36
611.282
434.341
312.899
87.975
0
0
0
0
0
0
0
0
0
0
0
121.815
557.72
771.57
846.557
1294.874
1535.539
1130.044
1031.646
982.913
862.377
646.65
695.646
189.581
0
0
0
0
0
0
0
0
0
0
0
104.806
405.466
470.947
851.209
970.04
2908.842
2803.399
1775.605
1115.904
1866.931
1810.287
808.043
166.084
0
0
0
0
0
0
0
0
0
0
2.026
38.767
298.514
1249.711
1614.436
2008.909
2412.932
3700.761
3572.256
2847.348
2438.5
1599.475
741.591
167.374
0
0
0
0
0
0
0
0
0
0
0
193.963
824.818
1649.055
2620.019
3386.489
3556.187
3709.89
3529.304
3184.414
2594.202
1786.233
832.004
150.603
0
0
0
0
0
0
0
0
0
0
0
195.612
438.854
1124.702
2505.412
2940.329
3264.405
3014.289
3257.204
2178.152
1556.328
646.439
488.979
73.018
0
0
0
0
0
0
0
0
0
0
0
178.598
500.238
791.88
2759.645
3050.456
3396.337
3643.124
2487.199
1831.398
2756.634
1627.446
833.725
177.261
0
0
0
0
0
0
0
0
0
0
19.201
226.705
929.589
1815.856
2484.845
2981.769
3392.163
2914.194
3499.304
3085.356
2540.757
1752.164
859.731
233.131
0
0
0
0
0
0
0
0
0
0
12.564
241.336
973.227
1789.1
2738.311
3184.782
3299.733
2785.949
3663.786
2844.329
2621.811
1800.75
646.576
163.046
5.202
0
0
0
0
0
0
0
0
0
18.561
293.26
943.801
1837.578
2400.45
3188.466
2893.64
3650.821
3457.305
3018.051
2640.415
1415.78
808.478
168.79
9.543
0
0
0
0
0
0
0
0
0
18.211
252.271
795.497
1846.865
2525.86
3196.234
3644.839
3420.985
3176.588
2603.092
2470.874
1696.095
762.809
175.677
4.844
0
0
0
0
0
0
0
0
0
12.659
269.975
899.014
1943.207
2708.249
3232.545
3630.882
3199.912
3058.907
3158.627
2420.404
1639.632
830.106
116.676
4.484
0
0
0
0
0
0
0
0
0
0.211
242.163
705.725
829.973
820.219
1811.001
2426.961
1585.683
1281.401
2610.917
1652.413
1327.855
817.732
156.501
0
0
0
0
0
0
0
0
0
0
5.103
243.604
536.528
1191.481
2207.171
2599.933
3293.782
2116.974
3111.264
2754.592
2269.826
1707.974
784.354
228.87
4.608
0
0
0
0
0
0
0
0
0
0
154.278
630.094
1483.748
2411.567
2169.592
3208.803
3824.784
3350.197
2445.91
2032.75
1707.241
783.837
173.629
8.681
0
0
0
0
0
0
0
0
0
0
208.94
360.249
983.903
1662.841
1538.911
2071.806
2779.167
3085.596
2055.599
1553.74
1585.835
811.955
208.816
0.677
0
0
0
0
0
0
0
0
0
16.68
268.422
546.562
1686.148
2176.852
2714.364
2330.284
2743.443
2268.451
3121.917
2222.407
1708.189
523.648
170.121
16.902
0
0
0
0
0
0
0
0
0
21.37
274.63
673.724
1726.023
2379.203
2926.961
3436.649
3079.356
3162.261
2958.468
2345.988
1754.424
842.479
165.576
18.258
0
0
0
0
0
0
0
0
0
4.484
177.178
624.458
895.312
1539.403
2904.591
3269.422
3957.883
3253.396
2846.303
2357.614
1689.783
821.87
169.564
4.069
0
0
0
0
0
0
0
0
0
31.568
225.407
984.445
1964.558
2715.624
3026.415
3701.463
3671.021
3747.725
2938.913
2577.709
1781.572
906.807
195.875
21.716
0
0
0
0
0
0
0
0
0
27.143
234.94
853.461
1765.489
2548.208
3146.004
3186.238
2885.484
2816.211
3000.401
2416.972
1746.786
860.579
223.628
16.605
0
0
0
0
0
0
0
0
0
26.638
247.639
839.488
1629.092
2383.965
2935.343
3122.73
2679.974
2163.019
2919.591
2038.193
1566.325
700.004
214.023
20.58
0
0
0
0
0
0
0
0
0
12.82
172.373
984.333
1747.658
2195.27
2932.324
3503.738
3767.343
3603.124
3065.364
1434.937
1735.172
912.016
224.371
31.393
0
0
0
0
0
0
0
0
0
0
242.127
912.847
1719.976
2492.803
2983.112
1886.838
1018.254
2618.353
2917.75
2035.664
1398.185
863.613
213.026
35.104
0
0
0
0
0
0
0
0
0
13.481
174.769
916.36
1906.604
2669.049
3227.652
3577.998
3488.388
3337.793
2761.956
2562.792
1644.725
858.614
157.733
14.476
0
0
0
0
0
0
0
0
0
0
202.234
950.049
1814.285
2734.128
3289.253
3594.445
3656.302
3573.162
3214.083
2636.87
1843.76
896.784
175.872
21.465
0
0
0
0
0
0
0
0
0
21.249
195.102
644.128
1757.479
2540.675
3339.647
3671.933
3738.872
3586.305
3249.282
2649.9
1860.957
912.107
173.64
15.005
0
0
0
0
0
0
0
0
0
8.193
209.061
677.905
1182.203
2166.889
2294.9
1910.427
2313.937
3186.754
3264.531
1743.588
1072.581
779.804
184.889
24.983
0
0
0
0
0
0
0
0
0
20.922
231.465
948.329
1130.525
1962.314
2325.241
3520.062
3319.676
3365.53
2975.584
2103.893
1197.02
920.565
152.748
18.241
0
0
0
0
0
0
0
0
0
0.216
243.64
504.665
1016.221
1571.009
1969.895
2839.205
3308.414
3071.375
2401.363
1738.155
1144.806
730.814
231.693
7.508
0
0
0
0
0
0
0
0
0
8.33
193.074
598.527
1479.569
1859.082
1756.242
2671.444
2704.984
2249.716
2684.349
2337.181
1417.948
781.023
199.098
14.373
0
0
0
0
0
0
0
0
0
23.043
314.077
682.557
1604.417
2189.917
2603.126
2939.424
3342.01
2312.905
2607.182
1857.468
1681.764
871.639
187.726
14.781
0
0
0
0
0
0
0
0
0
8.553
161.394
690.51
998.262
1758.27
1548.869
2829.262
1722.439
1529.723
1647.419
1748.243
465.889
412.415
276.647
12.106
0
0
0
0
0
0
0
0
0
0
106.432
305.184
459.123
772.231
781.902
1043.816
987.832
1616.63
1032.906
792.323
638.301
658.346
255.855
12.718
0
0
0
0
0
0
0
0
0
8.507
126.71
378.409
610.964
858.428
927.591
1665.023
1911.101
1882.896
1548.414
1319.959
647.978
637.059
211.886
24.787
0
0
0
0
0
0
0
0
0
9.015
82.037
259.093
423.36
1124.207
1607.08
1806.132
2874.231
3583.593
3029.972
2342.217
1603.396
893.386
223.52
17.591
0
0
0
0
0
0
0
0
0
17.063
232.98
886.84
770.902
1398.894
2875.358
3147.721
3874.184
2656.968
2837.404
2639.305
1507.748
780.242
225.05
18.64
0
0
0
0
0
0
0
0
0
4.397
234.57
773.065
1254.081
2503.737
2637.027
2952.33
3047.758
2532.156
2495.107
2492.779
1588.237
884.225
223.397
20.194
0
0
0
0
0
0
0
0
0
4.408
209.902
688.095
1668.423
2194.053
3133.182
3565.548
3599.285
3345.451
3023.979
2178.135
1818.042
731.081
245.276
38.501
0
0
0
0
0
0
0
0
0
0
167.91
470.001
1282.502
2140.637
3000.944
2917.71
3052.276
2759.661
3052.159
2545.232
1859.204
835.358
221.916
38.353
0
0
0
0
0
0
0
0
0
0.431
228.664
804.778
1445.079
1777.638
2570.916
3241.764
3275.558
2137.848
3010.034
2507.168
1812.624
956.876
187.687
28.589
0
0
0
0
0
0
0
0
0
16.417
147.166
941.969
