Time,House_61,House_62,House_63,House_64,House_65,House_66,House_67,House_68,House_69,House_70
2013-01-02 08:00:00,0.103,0.259,0.099,0.367,0.455,0.285,0.638,0.923,0.653,0.071
2013-01-02 09:00:00,0.498,0.312,0.025,2.279,0.33,0.217,0.691,1.038,2.56,0.335
2013-01-02 10:00:00,0.433,0.343,0,1.875,0.343,0.256,1.109,0.889,1.017,0.263
2013-01-02 11:00:00,0.478,0.24,0.13,0.366,0.525,1.245,0.993,1.84,1.599,0.066
2013-01-02 12:00:00,0.456,0.111,0.107,0.791,0.33,0.212,0.681,2.751,1.217,0.064
2013-01-02 13:00:00,1.258,0.105,0.541,1.398,0.307,0.326,0.624,3.091,0.628,0.077
2013-01-02 14:00:00,0.579,0.168,0,0.416,0.287,0.34,0.621,2.643,2.047,0.188
2013-01-02 15:00:00,0.445,0.277,0.123,0.312,0.387,0.346,0.635,3.628,0.486,0.161
2013-01-02 16:00:00,0.44,0.573,0.18,0.365,1.456,0.759,1.046,0.947,0.566,0.109
2013-01-02 17:00:00,0.322,1.214,0.167,0.442,0.558,0.512,1.035,0.902,1.163,0.204
2013-01-02 18:00:00,0.466,0.458,0.282,0.449,0.552,0.676,1.828,0.738,1.437,0.115
2013-01-02 19:00:00,0.443,0.444,0.361,0.344,0.755,0.931,1.684,1.425,0.863,0.265
2013-01-02 20:00:00,0.351,0.465,0.622,0.406,0.805,1.087,1.318,2.768,0.819,0.177
2013-01-02 21:00:00,0.323,0.368,0.47,0.652,0.865,0.88,1.504,1.131,0.781,0.255
2013-01-02 22:00:00,0.327,0.377,0.516,0.581,0.534,1.493,1.611,1.164,0.847,0.168
2013-01-02 23:00:00,0.279,0.39,0.5,1.311,0.497,0.479,0.917,1.813,0.681,0.21
2013-01-03 00:00:00,0.109,0.16,0.613,2.438,0.375,0.52,0.443,0.773,1.117,0.079
2013-01-03 01:00:00,0.109,0.1,0.297,1.987,0.31,0.22,0.56,0.593,0.953,0.06
2013-01-03 02:00:00,0.105,0.108,0.112,1.738,0.306,0.219,0.504,0.514,0.129,0.066
2013-01-03 03:00:00,0.105,0.084,0.159,1.66,0.327,0.198,0.233,0.491,0.062,0.067
2013-01-03 04:00:00,0.104,0.116,0.213,1.742,0.338,0.165,0.45,0.483,0.129,0.066
2013-01-03 05:00:00,0.098,0.082,0,1.674,0.316,0.201,0.448,0.516,0.068,0.061
2013-01-03 06:00:00,0.098,0.108,0.126,1.181,0.286,0.174,0.439,0.555,0.113,0.066
2013-01-03 07:00:00,0.122,0.087,0.299,0.172,0.484,0.218,0.529,0.906,0.15,0.067
2013-01-03 08:00:00,0.167,0.091,0,0.1,0.384,0.264,0.612,0.841,1.516,0.064
2013-01-03 09:00:00,0.597,0.249,0.099,0.104,0.821,0.403,1.209,0.908,2.167,0.352
2013-01-03 10:00:00,0.3,0.277,0.05,0.146,0.689,1.325,0.998,0.766,0.591,0.167
2013-01-03 11:00:00,0.24,0.299,0.286,0.624,0.625,0.518,1.404,1.063,0.377,0.064
2013-01-03 12:00:00,1.509,0.298,0,0.363,0.335,0.685,0.697,0.822,0.285,0.062
2013-01-03 13:00:00,0.634,0.213,0.283,0.374,0.325,0.597,0.501,0.617,0.423,0.155
2013-01-03 14:00:00,0.375,0.277,0.083,0.281,0.29,0.351,1.079,0.626,0.288,0.108
2013-01-03 15:00:00,0.399,0.327,0.096,0.189,0.284,0.364,1.391,0.595,0.354,0.163
2013-01-03 16:00:00,0.427,0.328,0.168,0.2,0.252,0.573,1.451,0.681,0.302,0.141
2013-01-03 17:00:00,0.331,0.336,0.156,0.305,0.285,0.647,1.567,0.717,1.095,0.334
2013-01-03 18:00:00,0.342,0.361,0.489,0.428,0.966,0.565,1.375,0.889,1.311,0.26
2013-01-03 19:00:00,0.323,0.201,0.375,0.278,0.918,1.036,1.41,1.014,1.493,0.287
2013-01-03 20:00:00,0.328,0.128,0.646,0.499,1.17,0.693,1.348,1.129,1.505,0.167
2013-01-03 21:00:00,0.319,0.111,0.503,0.551,1.012,0.62,1.263,2.453,1.441,0.228
2013-01-03 22:00:00,0.32,0.106,0.665,0.405,0.936,0.671,1.525,2.145,1.152,0.178
2013-01-03 23:00:00,0.111,0.162,0.38,0.474,0.5,0.627,0.602,2.229,0.843,0.17
2013-01-04 00:00:00,0.11,0.168,0.47,0.348,0.395,0.612,0.386,0.523,0.263,0.097
2013-01-04 01:00:00,0.109,0.118,0.446,0.182,0.335,0.39,0.383,0.521,0.139,0.062
2013-01-04 02:00:00,0.107,0.088,0.071,0.126,0.352,0.214,0.24,0.493,0.073,0.064
2013-01-04 03:00:00,0.101,0.112,0.167,0.091,0.358,0.206,0.244,0.471,0.134,0.065
2013-01-04 04:00:00,0.099,0.081,0.256,0.13,0.339,0.156,0.508,0.499,0.066,0.065
2013-01-04 05:00:00,0.104,0.103,0,0.136,0.329,0.205,0.39,0.485,0.128,0.062
2013-01-04 06:00:00,0.116,0.087,0,0.034,0.347,0.178,0.448,0.521,0.066,0.062
2013-01-04 07:00:00,0.106,0.089,0.17,0.045,0.339,0.202,0.526,0.734,0.198,0.066
2013-01-04 08:00:00,0.423,0.2,0.22,0.069,0.349,0.268,0.569,1.141,0.907,0.065
2013-01-04 09:00:00,0.474,0.201,0,0.126,1.101,0.275,0.578,0.816,1.854,0.223
2013-01-04 10:00:00,0.286,0.223,0.229,0.176,1.166,1.701,0.623,0.578,1.014,0.23
2013-01-04 11:00:00,0.194,0.901,0.121,0.643,0.959,1.125,0.52,0.573,1.287,0.064
2013-01-04 12:00:00,0.11,0.919,0,1.089,0.938,0.667,0.552,0.566,1.143,0.169
2013-01-04 13:00:00,0.1,0.267,0.174,0.997,0.313,2.216,1.144,0.58,0.576,0.456
2013-01-04 14:00:00,0.099,0.348,0.1,0.539,0.476,0.613,0.717,0.587,2.319,0.118
2013-01-04 15:00:00,0.104,0.281,0.324,1.384,0.615,0.629,1.063,0.607,2.016,0.119
2013-01-04 16:00:00,0.161,0.301,0.061,1.224,0.578,2.566,0.682,0.641,0.606,0.202
2013-01-04 17:00:00,0.547,0.323,0.136,1.427,0.774,1.742,1.251,0.63,1.407,0.308
2013-01-04 18:00:00,0.497,0.378,0.5,1.34,1.999,2.291,1.445,0.619,1.507,0.186
2013-01-04 19:00:00,0.317,0.387,0.628,0.902,2.167,1.4,1.606,0.847,1.446,0.414
2013-01-04 20:00:00,0.32,0.286,0.438,0.44,1.562,1.51,0.957,1.338,2.476,0.17
2013-01-04 21:00:00,0.382,0.26,0.596,0.523,1.253,0.909,0.88,2.147,1.848,0.236
2013-01-04 22:00:00,0.334,0.137,0.431,0.684,1.083,1.143,0.667,1.888,1.711,0.169
2013-01-04 23:00:00,0.207,0.102,0.481,1.083,1.063,0.574,0.548,0.719,1.151,0.185
2013-01-05 00:00:00,0.106,0.106,0.609,1.044,1.172,0.441,0.256,0.472,0.77,0.2
2013-01-05 01:00:00,0.107,0.111,0.427,0.134,0.457,0.242,0.353,0.508,0.103,0.079
2013-01-05 02:00:00,0.11,0.086,0.172,0.091,0.326,0.186,0.537,0.471,0.098,0.071
2013-01-05 03:00:00,0.116,0.11,0.124,0.082,0.305,0.203,0.277,0.476,0.12,0.073
2013-01-05 04:00:00,0.116,0.082,0.196,0.096,0.3,0.195,0.284,0.479,0.086,0.066
2013-01-05 05:00:00,0.109,0.113,0,0.047,0.3,0.186,0.465,0.462,0.12,0.062
2013-01-05 06:00:00,0.106,0.174,0.442,0.096,0.307,0.185,0.509,0.547,0.073,0.067
2013-01-05 07:00:00,0.11,0.217,0.047,0.139,0.284,0.185,0.537,0.547,0.187,0.066
2013-01-05 08:00:00,0.124,0.463,0,0.261,0.503,0.301,0.543,0.839,0.332,0.065
2013-01-05 09:00:00,0.447,1.218,0,0.488,1.252,0.232,0.488,1.118,2.425,0.288
2013-01-05 10:00:00,0.363,0.683,0.177,0.197,1.436,1.204,0.888,0.725,1.89,0.249
2013-01-05 11:00:00,0.423,0.286,0.1,0.279,2.773,0.192,1.021,0.685,2.273,0.458
2013-01-05 12:00:00,0.522,0.289,0.083,0.153,3.148,0.562,0.893,0.722,0.441,0.244
2013-01-05 13:00:00,0.333,0.292,0.296,0.34,1.359,0.302,1.057,1.475,1.281,0.145
2013-01-05 14:00:00,0.361,0.282,0.056,0.788,1.409,0.348,1.223,1.443,1.355,0.114
2013-01-05 15:00:00,0.113,0.28,0.317,0.468,1.652,0.68,1.193,2.686,0.781,0.194
2013-01-05 16:00:00,0.105,0.321,0.178,0.807,1.16,0.777,0.779,0.676,0.84,0.131
2013-01-05 17:00:00,0.104,0.32,0.199,0.762,1.335,1.305,1.334,0.681,1.497,0.136
2013-01-05 18:00:00,0.101,0.292,0.412,0.355,1.366,0.887,1.917,3.775,1.528,0.167
2013-01-05 19:00:00,0.107,0.274,0.279,1.195,1.196,0.838,1.458,2.256,1.5,0.362
2013-01-05 20:00:00,0.106,0.278,0.483,0.642,1.307,0.836,1.065,0.821,1.876,0.304
2013-01-05 21:00:00,0.108,0.297,0.378,0.409,1.286,0.771,0.956,0.641,1.587,0.277
2013-01-05 22:00:00,0.108,0.322,0.733,0.376,1.008,1.139,1.012,0.675,1.585,0.242
2013-01-05 23:00:00,0.102,0.283,0.457,1.331,0.72,0.718,0.94,0.833,0.908,0.168
2013-01-06 00:00:00,0.1,0.208,0.337,0.531,0.458,0.416,0.384,1.01,0.232,0.142
2013-01-06 01:00:00,0.104,0.12,0.335,0.377,0.417,0.245,0.219,0.652,0.125,0.083
2013-01-06 02:00:00,0.108,0.097,0.473,0.939,0.397,0.21,0.572,0.524,0.084,0.065
2013-01-06 03:00:00,0.108,0.105,0.039,0.098,0.431,0.201,0.521,0.529,0.123,0.065
2013-01-06 04:00:00,0.105,0.112,0,0.097,0.408,0.171,0.465,0.533,0.082,0.063
2013-01-06 05:00:00,0.098,0.093,0.179,0.171,0.388,0.193,0.5,0.494,0.116,0.061
2013-01-06 06:00:00,0.101,0.114,0.129,0.11,0.453,0.191,0.471,0.572,0.096,0.064
2013-01-06 07:00:00,0.107,0.083,0.062,0.102,0.395,0.176,0.545,1.158,0.157,0.065
2013-01-06 08:00:00,0.106,0.095,0.269,0.188,0.395,0.287,0.5,0.531,0.97,0.063
2013-01-06 09:00:00,0.103,0.243,0.054,0.561,0.393,1.173,0.45,0.595,2.744,0.256
2013-01-06 10:00:00,0.094,0.303,0.072,0.205,1.567,0.291,0.551,0.994,1.827,0.241
2013-01-06 11:00:00,0.101,0.334,0.088,0.095,0.532,0.372,0.802,0.916,0.754,0.136
2013-01-06 12:00:00,0.104,0.463,0.063,0.094,0.298,0.526,1.178,1.404,1.023,0.144
2013-01-06 13:00:00,0.104,0.285,0.252,0.154,0.619,0.415,1.585,1.176,2.402,0.158
2013-01-06 14:00:00,0.168,0.278,0.327,1.122,0.899,0.386,1.11,0.922,0.693,0.142
2013-01-06 15:00:00,0.397,0.285,0.061,1.541,0.752,0.686,0.674,0.972,0.762,0.085
2013-01-06 16:00:00,0.452,0.278,0.355,0.878,0.469,0.823,0.775,0.944,0.842,0.116
2013-01-06 17:00:00,0.405,0.291,0.101,0.458,0.712,0.906,1.063,1.252,1.431,0.152
2013-01-06 18:00:00,0.363,0.277,1.641,0.426,0.82,1.126,1.385,1.467,1.711,0.171
2013-01-06 19:00:00,0.323,0.475,0.684,0.371,1.217,0.946,1.555,1.417,1.602,0.299
2013-01-06 20:00:00,0.336,0.503,0.642,0.471,1.573,0.723,1.656,2.376,2.508,0.299
2013-01-06 21:00:00,0.319,0.404,0.483,0.617,1.378,0.674,1.378,1.687,1.931,0.351
2013-01-06 22:00:00,0.121,0.13,0.469,0.464,0.926,1.232,1.505,1.045,1.148,0.182
2013-01-06 23:00:00,0.103,0.101,0.609,0.598,0.789,0.642,0.835,1.593,0.992,0.167
2013-01-07 00:00:00,0.102,0.109,0.541,0.945,0.391,0.474,0.289,1.128,0.115,0.093
2013-01-07 01:00:00,0.104,0.111,0.433,0.096,0.449,0.173,0.115,0.519,0.138,0.066
2013-01-07 02:00:00,0.113,0.089,0.466,0.128,0.379,0.208,0.221,0.475,0.071,0.063
2013-01-07 03:00:00,0.107,0.107,0.112,0.161,0.359,0.175,0.496,0.474,0.134,0.064
2013-01-07 04:00:00,0.107,0.084,0.285,0.092,0.381,0.218,0.493,0.517,0.07,0.071
2013-01-07 05:00:00,0.105,0.102,0,0.091,0.363,0.156,0.479,0.455,0.134,0.066
2013-01-07 06:00:00,0.105,0.087,0.258,0.175,0.368,0.205,0.5,0.526,0.07,0.067
2013-01-07 07:00:00,0.11,0.089,0.053,0.078,0.374,0.175,0.564,0.892,0.19,0.063
2013-01-07 08:00:00,0.103,0.125,0.162,0.023,0.583,0.338,0.993,1.006,1.648,0.067
2013-01-07 09:00:00,0.358,0.274,0.042,0.132,0.741,0.216,1.1,0.542,1.494,0.224
2013-01-07 10:00:00,0.349,0.327,0.255,0.273,0.917,0.352,0.787,0.605,0.643,0.249
2013-01-07 11:00:00,0.184,0.287,0.29,0.853,0.814,1.233,0.816,0.574,0.993,0.067
2013-01-07 12:00:00,0.699,0.259,0,1.309,0.575,0.687,0.791,0.576,1.626,0.063
2013-01-07 13:00:00,0.543,0.26,0.019,1.182,0.56,0.968,0.855,0.629,0.882,0.162
2013-01-07 14:00:00,0.33,0.318,0.374,1.395,0.281,0.452,0.764,0.547,0.702,0.11
2013-01-07 15:00:00,0.515,0.344,0.025,0.32,0.348,0.616,0.711,0.539,1.155,0.301
2013-01-07 16:00:00,0.337,0.329,0.15,0.286,0.293,0.773,0.681,0.569,0.72,0.175
2013-01-07 17:00:00,0.355,0.35,0.403,1.218,0.52,0.766,0.824,0.481,1.268,0.222
2013-01-07 18:00:00,0.474,0.365,0.303,1.48,0.505,0.913,1.064,0.488,1.383,0.218
2013-01-07 19:00:00,0.396,0.386,0.329,0.818,0.864,1.025,1.497,1.982,1.668,0.205
2013-01-07 20:00:00,0.332,0.365,0.649,0.409,0.948,0.754,1.259,2.679,1.596,0.248
2013-01-07 21:00:00,0.324,0.359,0.424,0.643,0.941,0.737,1.098,2.819,1.054,0.346
2013-01-07 22:00:00,0.149,0.359,0.337,0.694,0.585,0.635,1.078,1.241,0.918,0.166
2013-01-07 23:00:00,0.104,0.235,0.467,0.468,0.464,0.66,1.284,1.193,0.781,0.158
2013-01-08 00:00:00,0.107,0.117,0.618,0.514,0.332,0.203,0.089,1.026,0.103,0.104
2013-01-08 01:00:00,0.108,0.097,0.296,0.187,0.244,0.187,0.102,0.667,0.137,0.063
2013-01-08 02:00:00,0.114,0.093,0.153,0.132,0.308,0.169,0.449,0.484,0.075,0.068
2013-01-08 03:00:00,0.109,0.107,0.19,0.091,0.278,0.201,0.157,0.503,0.136,0.056
2013-01-08 04:00:00,0.104,0.085,0.105,0.11,0.259,0.154,0.258,0.532,0.074,0.067
2013-01-08 05:00:00,0.106,0.106,0.265,0.181,0.258,0.204,0.439,0.5,0.134,0.062
2013-01-08 06:00:00,0.1,0.089,0,0.179,0.257,0.168,0.466,0.529,0.069,0.066
2013-01-08 07:00:00,0.105,0.087,0.085,0.149,0.322,1.752,0.535,0.816,0.178,0.061
2013-01-08 08:00:00,0.164,0.127,0.307,0.09,0.353,0.261,0.795,0.818,0.412,0.065
2013-01-08 09:00:00,0.762,0.265,0,0.142,0.493,0.269,0.63,0.613,1.585,0.241
2013-01-08 10:00:00,0.554,0.305,0.696,0.32,0.57,0.177,0.471,0.687,0.86,0.21
2013-01-08 11:00:00,0.186,0.276,0.196,0.618,0.478,0.294,0.477,0.559,0.492,0.068
2013-01-08 12:00:00,0.108,0.287,0.01,0.573,0.252,0.49,0.475,0.582,1.053,0.059
2013-01-08 13:00:00,0.11,0.242,0,0.396,0.368,0.655,0.472,0.566,1.591,0.16
2013-01-08 14:00:00,0.11,0.231,0.094,0.357,0.404,2.244,0.473,0.563,0.318,0.158
2013-01-08 15:00:00,0.283,0.312,0.227,0.532,0.251,0.408,0.461,0.62,0.727,0.19
2013-01-08 16:00:00,0.513,0.308,0.67,0.486,0.58,1.899,0.472,0.596,0.502,0.171
2013-01-08 17:00:00,0.531,0.281,0.162,0.653,0.524,2.033,0.536,0.567,0.744,0.354
2013-01-08 18:00:00,0.329,0.282,0.441,0.752,0.501,0.809,0.638,1.59,0.528,0.374
2013-01-08 19:00:00,0.337,0.427,0.378,0.452,0.554,0.961,1.08,1.195,0.441,0.284
2013-01-08 20:00:00,0.364,0.329,0.329,0.538,0.595,0.513,0.762,1.499,0.491,0.16
2013-01-08 21:00:00,0.339,0.302,0.962,0.579,0.639,0.463,0.567,2.841,0.652,0.268
2013-01-08 22:00:00,0.301,0.303,0.443,0.67,0.641,0.771,0.576,2.684,1.247,0.176
2013-01-08 23:00:00,0.107,0.191,0.337,0.721,0.601,1.04,0.627,0.965,0.927,0.219
2013-01-09 00:00:00,0.115,0.106,0.334,0.4,0.44,0.444,0.213,0.54,0.505,0.085
2013-01-09 01:00:00,0.113,0.118,0.445,0.194,0.355,0.196,0.183,0.473,0.083,0.058
2013-01-09 02:00:00,0.111,0.096,0.166,0.116,0.354,0.181,0.455,0.505,0.111,0.07
2013-01-09 03:00:00,0.104,0.091,0.144,0.1,0.339,0.19,0.38,0.472,0.126,0.064
2013-01-09 04:00:00,0.104,0.114,0.163,0.113,0.304,0.16,0.113,0.46,0.07,0.063
2013-01-09 05:00:00,0.105,0.089,0.101,0.19,0.303,0.189,0.49,0.506,0.121,0.065
2013-01-09 06:00:00,0.109,0.089,0.185,0.136,0.312,0.175,0.463,0.537,0.104,0.072
2013-01-09 07:00:00,0.114,0.137,0,0.097,0.316,0.202,0.529,0.548,0.137,0.069
2013-01-09 08:00:00,0.108,0.117,0.185,0.095,0.34,1.637,0.936,1.248,0.223,0.068
2013-01-09 09:00:00,0.328,0.233,0.225,0.261,0.618,0.307,0.702,0.767,0.813,0.262
2013-01-09 10:00:00,0.524,0.366,0.102,0.266,1.618,0.261,0.51,0.64,1.263,0.519
2013-01-09 11:00:00,0.175,0.325,0,1.061,1.495,0.205,0.505,0.639,0.438,0.115
2013-01-09 12:00:00,0.413,0.214,0.283,1.248,0.182,0.176,0.493,0.812,0.405,0.065
2013-01-09 13:00:00,1.921,0.217,0.063,1.097,0.189,0.179,0.499,1.106,0.381,0.162
2013-01-09 14:00:00,0.321,0.229,0.344,0.247,0.193,0.181,0.49,0.997,0.528,0.124
2013-01-09 15:00:00,0.265,0.267,0.063,0.094,0.18,0.319,0.496,0.88,0.506,0.185
2013-01-09 16:00:00,0.25,0.307,0.072,0.121,0.193,1.505,0.479,0.932,0.423,0.498
2013-01-09 17:00:00,0.451,0.285,0.022,0.545,0.202,0.548,0.571,1.088,0.756,0.271
2013-01-09 18:00:00,0.343,0.28,0.288,0.508,0.283,0.538,0.585,1.067,1.223,0.201
2013-01-09 19:00:00,0.323,0.344,0.462,0.456,0.474,1.018,1.363,1.327,1.254,0.258
2013-01-09 20:00:00,0.318,0.324,0.535,0.423,0.442,0.72,1.256,1.031,1.336,0.173
2013-01-09 21:00:00,0.332,0.347,0.546,0.464,0.445,0.733,1.411,1.883,1.293,0.237
2013-01-09 22:00:00,0.326,0.331,1.515,0.699,0.434,0.454,1.446,1.741,1.188,0.172
2013-01-09 23:00:00,0.113,0.271,0.887,0.573,0.469,0.497,0.494,1.031,0.929,0.198
2013-01-10 00:00:00,0.109,0.095,0.477,1.116,0.417,0.195,0.247,0.891,0.394,0.068
2013-01-10 01:00:00,0.103,0.117,0.348,1.092,0.35,0.149,0.195,0.473,0.113,0.061
2013-01-10 02:00:00,0.103,0.094,0.298,0.09,0.332,0.197,0.465,0.494,0.083,0.061
2013-01-10 03:00:00,0.107,0.087,0.038,0.121,0.314,0.161,0.221,0.462,0.097,0.067
2013-01-10 04:00:00,0.107,0.103,0.089,0.151,0.324,0.191,0.296,0.462,0.116,0.058
2013-01-10 05:00:00,0.108,0.083,0.269,0.089,0.313,0.153,0.455,0.487,0.082,0.067
2013-01-10 06:00:00,0.106,0.114,0.103,0.089,0.304,0.171,0.47,0.556,0.114,0.067
2013-01-10 07:00:00,0.099,0.074,0.022,0.17,0.315,1.366,0.547,0.624,0.128,0.065
2013-01-10 08:00:00,0.147,0.099,0.35,0.046,0.47,0.592,0.841,0.845,0.215,0.056
2013-01-10 09:00:00,0.573,0.133,0,0.117,0.737,0.273,0.632,0.662,1.225,0.214
2013-01-10 10:00:00,0.46,0.273,0.092,0.235,0.736,0.265,0.441,0.577,0.608,0.293
2013-01-10 11:00:00,0.108,0.268,0.033,0.286,0.473,0.197,0.432,0.643,0.801,0.064
2013-01-10 12:00:00,0.107,0.248,0.16,1.859,0.261,0.536,0.429,0.615,0.812,0.073
2013-01-10 13:00:00,0.112,0.218,0.001,1.122,0.279,0.526,0.427,0.512,0.551,0.346
2013-01-10 14:00:00,0.424,0.271,0.388,0.917,0.326,0.383,0.422,0.54,0.509,0.207
2013-01-10 15:00:00,0.457,0.297,0.023,1.191,0.282,0.527,0.435,0.759,0.48,0.238
2013-01-10 16:00:00,0.544,0.326,0.054,1.363,0.279,0.668,0.434,0.737,0.566,0.142
2013-01-10 17:00:00,0.324,0.329,0.169,1.531,0.252,0.617,0.523,0.742,1.116,0.321
2013-01-10 18:00:00,0.375,0.313,0.726,1.186,0.654,1.146,0.684,0.748,1.277,0.207
2013-01-10 19:00:00,0.338,0.328,0.334,1.085,0.635,0.808,1.031,1.155,1.297,0.274
2013-01-10 20:00:00,0.327,0.226,0.329,0.498,1.295,0.807,1.171,1.885,1.801,0.172
2013-01-10 21:00:00,0.331,0.227,0.99,0.607,1.311,0.624,0.935,2.037,1.247,0.157
2013-01-10 22:00:00,0.326,0.205,1.38,0.51,0.893,0.559,0.903,0.971,1.009,0.163
2013-01-10 23:00:00,0.113,0.213,0.939,1.072,0.89,0.521,0.96,0.91,0.863,0.33
2013-01-11 00:00:00,0.102,0.265,0.333,0.782,0.457,0.207,0.37,0.601,0.384,0.144
2013-01-11 01:00:00,0.109,0.424,0.542,0.094,0.337,0.153,0.576,0.479,0.102,0.056
2013-01-11 02:00:00,0.108,0.269,0.138,0.091,0.344,0.179,0.474,0.467,0.076,0.066
2013-01-11 03:00:00,0.107,0.099,0.067,0.124,0.344,0.159,0.456,0.464,0.111,0.062
2013-01-11 04:00:00,0.104,0.108,0.14,0.136,0.377,0.163,0.446,0.487,0.087,0.061
2013-01-11 05:00:00,0.098,0.079,0.105,0.091,0.398,0.168,0.436,0.469,0.103,0.061
2013-01-11 06:00:00,0.097,0.098,0.206,0.091,0.488,0.151,0.464,0.511,0.113,0.062
2013-01-11 07:00:00,0.109,0.074,0.074,0.165,0.485,1.537,0.531,0.55,0.149,0.059
2013-01-11 08:00:00,0.103,0.127,0.316,0.039,0.909,0.652,0.882,0.969,0.204,0.061
2013-01-11 09:00:00,0.581,0.249,0,0.08,0.887,0.373,0.641,0.746,1.184,0.272
2013-01-11 10:00:00,0.432,0.322,0.109,0.055,0.662,0.146,0.44,0.692,1.108,0.222
2013-01-11 11:00:00,0.271,0.298,0.015,1.87,0.632,0.272,0.439,0.745,0.319,0.061
2013-01-11 12:00:00,0.273,0.287,0.349,1.671,0.44,0.489,0.432,0.675,0.316,0.136
2013-01-11 13:00:00,0.328,0.368,0,1.823,0.443,0.294,0.431,0.632,0.68,0.206
2013-01-11 14:00:00,0.215,0.285,0.094,0.732,0.418,0.364,0.426,0.714,0.442,0.158
2013-01-11 15:00:00,0.282,0.276,0.123,0.673,0.421,0.41,0.438,0.721,0.411,0.135
2013-01-11 16:00:00,0.39,0.27,0.317,0.591,1.394,0.362,0.43,0.736,0.447,0.209
2013-01-11 17:00:00,0.35,0.24,0.136,0.71,0.701,0.379,0.508,0.8,0.791,0.16
2013-01-11 18:00:00,0.343,0.267,0.342,0.463,0.428,0.382,0.516,0.971,1.195,0.295
2013-01-11 19:00:00,0.336,0.458,0.346,0.515,0.479,0.421,0.648,0.831,1.221,0.204
2013-01-11 20:00:00,0.321,0.307,0.449,0.417,0.478,0.309,1.145,2.837,2.77,0.192
2013-01-11 21:00:00,0.327,0.322,0.277,0.479,0.44,0.362,1.037,1.233,1.247,0.27
2013-01-11 22:00:00,0.329,0.304,0.538,0.449,0.444,0.366,0.624,0.944,1.288,0.16
2013-01-11 23:00:00,0.126,0.189,0.324,0.847,0.324,0.324,0.809,0.86,1.194,0.191
