Time,House_41,House_42,House_43,House_44,House_45,House_46,House_47,House_48,House_49,House_50
2013-01-04 23:00:00,0.075,0.154,2.846,0.482,0.049,0.126,0.089,0.469,0.464,0.158
2013-01-05 00:00:00,0.064,0.091,1.622,0.462,0.377,0.227,0.1,0.452,0.501,0.156
2013-01-05 01:00:00,0.072,0.091,0.639,0.461,0.333,0.091,0.094,0.416,0.786,0.146
2013-01-05 02:00:00,0.069,0.102,0.612,0.651,0.143,0.051,0.098,0.378,0.389,0.114
2013-01-05 03:00:00,0.064,0.105,0.565,0.91,0.046,0.071,0.079,0.367,0.362,0.09
2013-01-05 04:00:00,0.064,0.102,0.547,1.202,0.071,0.08,0.091,0.284,0.335,0.091
2013-01-05 05:00:00,0.078,0.104,0.612,0.915,0.064,0.05,0.104,0.369,0.304,0.095
2013-01-05 06:00:00,0.064,0.093,0.587,0.715,0.029,0.048,0.091,0.287,0.594,0.096
2013-01-05 07:00:00,0.064,0.094,0.535,0.704,0.059,0.093,0.086,0.282,1.489,0.09
2013-01-05 08:00:00,0.101,0.168,0.573,0.511,0.071,0.049,0.074,0.269,0.411,0.09
2013-01-05 09:00:00,0.284,0.23,0.613,0.473,0.046,0.056,0.303,0.265,0.37,0.089
2013-01-05 10:00:00,0.543,0.143,0.514,0.458,0.289,0.306,0.2,0.326,0.306,0.091
2013-01-05 11:00:00,0.29,0.11,0.738,0.369,0.316,0.13,0.156,0.303,0.52,0.09
2013-01-05 12:00:00,0.285,0.098,1.52,0.405,0.203,0.304,0.091,0.274,0.814,0.091
2013-01-05 13:00:00,0.19,0.117,2.408,0.238,0.493,0.21,0.11,0.918,0.321,0.174
2013-01-05 14:00:00,0.196,0.302,3.377,0.207,0.307,0.318,0.265,1.234,0.544,0.093
2013-01-05 15:00:00,0.185,0.114,2.63,0.38,1.042,0.135,0.136,0.717,0.682,0.19
2013-01-05 16:00:00,0.186,0.235,1.063,0.729,0.212,0.182,0.169,0.698,0.318,0.126
2013-01-05 17:00:00,0.588,0.237,2.617,0.857,0.239,0.315,0.352,0.733,0.288,0.143
2013-01-05 18:00:00,0.779,0.319,2.94,0.728,0.235,0.768,0.238,0.635,0.319,0.161
2013-01-05 19:00:00,0.631,1.029,3.498,0.565,0.071,0.519,0.253,3.294,0.715,0.368
2013-01-05 20:00:00,0.442,0.593,2.812,0.67,0.041,0.189,0.429,2.22,0.553,0.156
2013-01-05 21:00:00,0.192,1.036,1.304,0.624,0.043,0.221,0.092,1.014,0.528,0.157
2013-01-05 22:00:00,0.586,0.542,1.365,0.65,0.072,0.238,0.088,1.47,0.475,0.156
2013-01-05 23:00:00,0.08,0.197,1.353,0.432,0.064,0.196,0.093,1.296,0.486,0.156
2013-01-06 00:00:00,0.066,0.167,1.391,0.421,0.343,0.145,0.1,0.741,0.413,0.158
2013-01-06 01:00:00,0.075,0.112,0.677,0.414,0.191,0.094,0.099,0.687,0.466,0.157
2013-01-06 02:00:00,0.065,0.088,0.583,0.43,0.071,0.1,0.074,0.79,0.451,0.131
2013-01-06 03:00:00,0.074,0.117,0.551,0.518,0.052,0.065,0.098,0.608,0.516,0.092
2013-01-06 04:00:00,0.069,0.121,0.623,0.553,0.033,0.1,0.098,0.499,0.343,0.092
2013-01-06 05:00:00,0.064,0.102,0.582,0.9,0.072,0.05,0.093,0.331,0.335,0.094
2013-01-06 06:00:00,0.067,0.09,0.549,0.831,0.066,0.132,0.088,0.33,0.28,0.092
2013-01-06 07:00:00,0.074,0.104,0.598,0.617,0.025,0.05,0.083,0.354,0.327,0.091
2013-01-06 08:00:00,0.101,0.127,0.537,0.466,0.061,0.106,0.101,0.344,0.323,0.09
2013-01-06 09:00:00,0.506,0.212,0.589,0.492,0.071,0.056,0.09,0.327,0.273,0.091
2013-01-06 10:00:00,0.945,0.24,0.563,0.453,0.036,0.358,0.239,0.379,0.807,0.091
2013-01-06 11:00:00,0.282,0.134,0.6,0.486,0.126,0.201,0.088,0.443,0.446,0.117
2013-01-06 12:00:00,0.394,0.085,1.926,0.459,0.434,0.056,0.088,0.395,0.325,0.211
2013-01-06 13:00:00,0.297,0.131,2.52,0.396,0.142,0.177,0.103,0.455,0.717,0.188
2013-01-06 14:00:00,0.266,0.096,4.293,0.362,0.039,0.142,0.245,1.121,0.366,0.136
2013-01-06 15:00:00,0.255,0.081,2.848,0.225,0.099,0.108,0.098,0.788,0.421,0.137
2013-01-06 16:00:00,0.584,0.097,2.503,0.194,0.496,0.173,0.235,1.264,0.297,0.136
2013-01-06 17:00:00,0.317,0.206,3.127,0.599,0.349,0.456,0.499,1.321,0.422,0.155
2013-01-06 18:00:00,0.669,0.183,3.089,1.171,0.281,0.26,0.282,1.139,0.432,0.165
2013-01-06 19:00:00,1.063,0.245,3.196,1.187,0.802,0.45,0.38,1.611,0.539,0.416
2013-01-06 20:00:00,0.53,0.305,3.855,1.163,0.903,0.28,0.26,2.353,0.503,0.156
2013-01-06 21:00:00,0.323,0.399,4.991,1.084,0.96,0.203,0.169,2.234,0.517,0.157
2013-01-06 22:00:00,0.094,0.345,3.719,0.879,1.054,0.183,0.084,0.767,0.455,0.156
2013-01-06 23:00:00,0.079,0.313,5.085,0.801,0.41,0.157,0.108,0.606,0.5,0.158
2013-01-07 00:00:00,0.064,0.148,2.634,0.829,0.426,0.218,0.079,0.561,0.462,0.157
2013-01-07 01:00:00,0.075,0.061,1.457,0.889,0.306,0.056,0.089,0.543,0.418,0.137
2013-01-07 02:00:00,0.08,0.156,0.575,0.892,0.198,0.047,0.096,1.52,0.532,0.092
2013-01-07 03:00:00,0.075,0.077,0.574,0.964,0.097,0.072,0.097,0.888,0.351,0.093
2013-01-07 04:00:00,0.063,0.139,0.592,0.924,0.089,0.07,0.072,0.191,0.313,0.092
2013-01-07 05:00:00,0.067,0.098,0.593,0.846,0.051,0.048,0.106,0.172,0.326,0.091
2013-01-07 06:00:00,0.073,0.112,0.554,0.691,0.085,0.056,0.09,0.177,0.335,0.091
2013-01-07 07:00:00,0.063,0.109,0.534,0.478,0.098,0.105,0.084,0.185,0.301,0.091
2013-01-07 08:00:00,0.104,0.103,1.935,0.471,0.057,0.047,0.083,0.179,0.818,0.09
2013-01-07 09:00:00,0.284,0.193,0.899,0.795,0.316,0.049,0.219,0.169,0.46,0.091
2013-01-07 10:00:00,0.283,0.222,0.61,0.668,0.085,0.221,0.255,0.362,0.623,0.091
2013-01-07 11:00:00,1.042,0.136,1.022,0.742,0.163,0.329,0.108,0.303,0.316,0.092
2013-01-07 12:00:00,0.883,0.113,2.258,0.509,0.137,0.107,0.097,0.465,0.328,0.172
2013-01-07 13:00:00,1.611,0.09,3.957,0.475,0.27,0.142,0.14,0.279,0.307,0.092
2013-01-07 14:00:00,0.273,0.135,1.807,0.291,0.258,0.328,0.072,0.352,0.289,0.094
2013-01-07 15:00:00,0.194,0.095,0.565,0.228,0.14,0.282,0.093,0.347,0.327,0.136
2013-01-07 16:00:00,0.689,0.175,0.514,0.472,0.154,0.211,0.091,0.287,0.521,0.136
2013-01-07 17:00:00,0.26,0.301,1.529,0.567,0.109,0.426,0.281,0.278,0.338,0.156
2013-01-07 18:00:00,1.818,0.216,3.413,0.895,1.496,0.246,1.032,0.346,0.427,0.233
2013-01-07 19:00:00,0.774,0.184,4.942,0.923,0.216,0.642,0.245,0.827,0.502,0.157
2013-01-07 20:00:00,0.707,0.202,4.734,0.902,0.421,0.137,0.253,0.697,0.393,0.157
2013-01-07 21:00:00,0.538,0.257,4.083,0.886,0.305,0.192,0.352,1.009,0.554,0.156
2013-01-07 22:00:00,0.075,0.33,3.54,0.938,0.256,0.173,0.122,1.143,0.509,0.157
2013-01-07 23:00:00,0.075,0.315,1.835,0.833,0.324,0.187,0.079,0.504,0.477,0.158
2013-01-08 00:00:00,0.064,0.129,0.703,1.091,0.448,0.078,0.095,0.399,0.436,0.158
2013-01-08 01:00:00,0.075,0.088,0.59,0.982,0.257,0.094,0.092,0.307,0.449,0.108
2013-01-08 02:00:00,0.064,0.128,0.603,1.448,0.243,0.048,0.092,0.442,0.552,0.092
2013-01-08 03:00:00,0.071,0.121,0.557,1.312,0.07,0.063,0.08,0.266,0.426,0.095
2013-01-08 04:00:00,0.069,0.094,0.558,1.323,0.025,0.077,0.085,0.198,0.345,0.104
2013-01-08 05:00:00,0.063,0.091,0.599,0.891,0.08,0.067,0.099,0.198,0.333,0.098
2013-01-08 06:00:00,0.072,0.12,0.517,0.364,0.182,0.049,0.09,0.182,0.305,0.091
2013-01-08 07:00:00,0.067,0.12,0.608,0.277,0.034,0.047,0.086,0.181,0.334,0.091
2013-01-08 08:00:00,0.107,0.087,0.818,0.232,0.082,0.095,0.074,0.192,0.32,0.091
2013-01-08 09:00:00,0.355,0.196,0.511,0.192,0.047,0.269,0.342,0.189,0.486,0.09
2013-01-08 10:00:00,0.375,0.254,0.527,0.377,0.052,0.248,0.193,0.231,0.779,0.091
2013-01-08 11:00:00,0.538,0.182,0.9,0.586,0.147,0.4,0.136,0.216,0.853,0.09
2013-01-08 12:00:00,0.118,0.13,1.407,0.626,0.437,0.205,0.108,0.215,0.55,0.171
2013-01-08 13:00:00,0.503,0.128,0.682,0.368,0.037,0.174,0.257,0.34,0.327,0.092
2013-01-08 14:00:00,0.284,0.413,0.488,0.406,0.077,0.282,0.084,0.272,0.33,0.092
2013-01-08 15:00:00,0.042,0.136,3.088,0.373,0.13,0.257,0.188,0.386,0.34,0.116
2013-01-08 16:00:00,0.031,0.138,3.112,0.499,0.323,0.263,0.096,0.42,0.486,0.09
2013-01-08 17:00:00,0.155,0.206,5.485,0.584,0.252,0.198,0.455,0.324,0.486,0.148
2013-01-08 18:00:00,0.382,0.257,3.829,0.449,0.584,1.585,0.255,0.303,0.561,0.336
2013-01-08 19:00:00,0.7,0.357,4.103,0.24,1.235,0.327,0.402,0.634,0.423,0.159
2013-01-08 20:00:00,0.531,0.301,4.501,0.693,1.182,0.242,0.183,0.545,0.433,0.159
2013-01-08 21:00:00,0.294,0.218,4.653,0.656,0.384,0.211,0.09,1.707,0.55,0.159
2013-01-08 22:00:00,0.092,0.201,3.949,0.671,0.259,0.251,0.104,0.989,0.417,0.159
2013-01-08 23:00:00,0.074,0.165,4.167,0.725,0.316,0.128,0.09,1.123,0.515,0.16
2013-01-09 00:00:00,0.064,0.094,0.692,0.658,0.333,0.085,0.089,0.283,0.449,0.167
2013-01-09 01:00:00,0.072,0.09,0.596,0.487,0.178,0.099,0.085,0.813,0.4,0.178
2013-01-09 02:00:00,0.063,0.132,0.568,0.381,0.041,0.05,0.106,1.087,0.599,0.1
2013-01-09 03:00:00,0.074,0.112,0.578,0.743,0.077,0.048,0.09,0.285,0.352,0.103
2013-01-09 04:00:00,0.063,0.095,0.605,0.868,0.073,0.061,0.089,0.216,0.316,0.096
2013-01-09 05:00:00,0.063,0.101,0.546,0.94,0.042,0.085,0.085,0.164,0.328,0.092
2013-01-09 06:00:00,0.07,0.115,0.592,0.773,0.045,0.056,0.107,0.163,0.347,0.092
2013-01-09 07:00:00,0.068,0.122,0.525,0.777,0.077,0.057,0.087,0.175,0.322,0.092
2013-01-09 08:00:00,0.101,0.162,1.061,0.44,0.069,0.242,0.086,0.167,0.305,0.091
2013-01-09 09:00:00,0.099,0.236,1.592,0.396,0.032,0.233,0.094,0.153,0.607,0.091
2013-01-09 10:00:00,0.674,0.267,2.681,0.579,0.069,0.17,0.379,0.204,0.561,0.091
2013-01-09 11:00:00,0.38,0.132,2.269,0.474,0.119,0.14,0.276,0.219,0.492,0.173
2013-01-09 12:00:00,0.299,0.086,2.024,0.381,0.29,0.315,0.08,0.291,0.373,0.415
2013-01-09 13:00:00,0.643,0.127,2.378,0.485,0.22,0.144,0.19,0.243,0.732,0.237
2013-01-09 14:00:00,0.187,0.12,3.039,0.245,0.22,0.136,0.184,0.325,0.501,0.19
2013-01-09 15:00:00,0.181,0.092,3.164,0.209,0.445,0.137,0.083,0.19,0.397,0.11
2013-01-09 16:00:00,0.194,0.097,2.517,0.197,0.044,0.284,0.104,0.171,0.34,0.091
2013-01-09 17:00:00,0.22,0.224,3.147,0.168,0.116,0.149,0.246,0.17,0.53,0.091
2013-01-09 18:00:00,0.642,0.26,3.712,0.635,0.298,0.387,0.249,0.155,0.707,0.148
2013-01-09 19:00:00,1.137,0.201,3.752,0.963,0.061,0.411,0.547,0.689,0.481,0.334
2013-01-09 20:00:00,0.639,0.354,5.151,0.872,0.029,0.217,0.265,0.533,0.706,0.156
2013-01-09 21:00:00,0.793,0.381,5.448,0.849,0.076,0.227,0.314,0.331,0.627,0.157
2013-01-09 22:00:00,0.093,0.315,4.496,0.585,0.845,0.241,0.071,0.812,0.51,0.157
2013-01-09 23:00:00,0.064,0.14,4.34,0.834,0.315,0.096,0.108,1.117,0.44,0.159
2013-01-10 00:00:00,0.068,0.145,5.271,0.921,0.485,0.048,0.091,0.797,0.447,0.159
2013-01-10 01:00:00,0.07,0.09,0.652,0.925,0.196,0.094,0.082,0.33,0.463,0.159
2013-01-10 02:00:00,0.064,0.14,0.625,0.858,0.054,0.051,0.095,0.295,0.496,0.108
2013-01-10 03:00:00,0.063,0.082,0.585,0.735,0.083,0.046,0.104,0.253,0.345,0.092
2013-01-10 04:00:00,0.064,0.125,0.535,0.486,0.026,0.062,0.071,0.194,0.314,0.092
2013-01-10 05:00:00,0.069,0.105,0.617,0.499,0.074,0.097,0.1,0.176,0.328,0.091
2013-01-10 06:00:00,0.071,0.086,0.605,0.56,0.061,0.049,0.095,0.155,0.337,0.091
2013-01-10 07:00:00,0.063,0.129,0.524,0.612,0.036,0.05,0.073,0.165,0.27,0.092
2013-01-10 08:00:00,0.101,0.118,0.805,0.756,0.091,0.092,0.092,0.162,0.327,0.091
2013-01-10 09:00:00,0.3,0.21,0.642,0.559,0.013,0.238,0.294,0.147,0.589,0.09
2013-01-10 10:00:00,0.832,0.315,1.556,0.425,0.076,0.262,0.154,0.201,0.571,0.091
2013-01-10 11:00:00,0.614,0.138,1.103,0.392,0.06,0.222,0.085,0.203,0.438,0.091
2013-01-10 12:00:00,0.668,0.08,1.452,0.408,0.493,0.4,0.116,0.531,0.62,0.173
2013-01-10 13:00:00,0.581,0.126,0.523,0.541,0.247,0.248,0.187,0.404,0.329,0.092
2013-01-10 14:00:00,0.319,0.112,0.48,0.309,0.055,0.257,0.085,0.343,0.308,0.154
2013-01-10 15:00:00,0.19,0.078,1.528,0.185,0.043,0.287,0.108,0.352,0.533,0.128
2013-01-10 16:00:00,0.186,0.19,0.852,0.613,0.091,0.173,0.164,0.367,0.377,0.137
2013-01-10 17:00:00,0.241,0.312,2.141,0.591,0.014,0.36,0.354,0.265,0.363,0.15
2013-01-10 18:00:00,0.953,0.272,3.099,0.652,0.504,0.293,0.239,1.189,0.729,0.341
2013-01-10 19:00:00,1.226,0.319,5.61,0.893,0.436,0.201,0.463,2.393,0.391,0.157
2013-01-10 20:00:00,0.668,0.218,4.443,0.681,0.414,0.212,0.196,0.738,0.667,0.156
2013-01-10 21:00:00,0.438,0.325,4.139,0.724,0.427,0.279,0.091,1.298,0.574,0.156
2013-01-10 22:00:00,0.078,0.29,2.955,0.727,0.329,0.172,0.074,0.37,0.468,0.155
2013-01-10 23:00:00,0.074,0.11,3.629,0.458,0.325,0.204,0.103,0.27,0.43,0.156
2013-01-11 00:00:00,0.064,0.117,1.158,0.445,0.321,0.087,0.087,0.304,0.449,0.156
2013-01-11 01:00:00,0.081,0.117,0.59,0.514,0.276,0.1,0.07,0.191,0.55,0.161
2013-01-11 02:00:00,0.066,0.108,0.585,0.592,1.161,0.046,0.103,0.169,0.547,0.15
2013-01-11 03:00:00,0.064,0.098,0.548,0.725,0.454,0.047,0.093,0.179,0.345,0.091
2013-01-11 04:00:00,0.066,0.085,0.594,0.868,0.233,0.074,0.073,0.187,0.296,0.091
2013-01-11 05:00:00,0.066,0.121,0.532,0.866,0.114,0.07,0.092,0.155,0.351,0.091
2013-01-11 06:00:00,0.056,0.115,0.584,0.853,0.075,0.047,0.091,0.155,0.301,0.091
2013-01-11 07:00:00,0.062,0.083,0.518,0.846,0.033,0.049,0.083,0.162,0.301,0.091
2013-01-11 08:00:00,0.272,0.092,0.759,0.565,0.054,0.085,0.093,0.146,0.323,0.09
2013-01-11 09:00:00,0.134,0.185,0.567,0.417,0.071,0.101,0.396,0.148,0.279,0.09
2013-01-11 10:00:00,0.66,0.251,2.15,0.497,0.02,0.337,0.1,0.207,0.673,0.09
2013-01-11 11:00:00,0.672,0.116,2.138,0.736,0.081,0.387,0.071,0.272,0.619,0.092
2013-01-11 12:00:00,0.665,0.107,1.715,0.729,0.033,0.295,0.199,0.324,0.424,0.164
2013-01-11 13:00:00,1.21,0.122,1.994,0.71,0.235,0.105,0.089,0.269,0.658,0.092
2013-01-11 14:00:00,0.409,0.092,2.249,0.604,0.261,0.279,0.076,0.31,0.42,0.193
2013-01-11 15:00:00,0.23,0.09,3.24,0.642,0.106,0.173,0.175,0.308,0.341,0.134
2013-01-11 16:00:00,0.262,0.171,2.375,0.667,0.085,0.218,0.189,0.344,0.302,0.09
2013-01-11 17:00:00,0.295,0.339,3.454,0.707,0.046,0.355,0.274,0.333,0.342,0.137
2013-01-11 18:00:00,1.256,0.415,2.179,0.677,0.125,0.412,0.489,0.286,0.372,0.247
2013-01-11 19:00:00,1.468,0.326,5.43,0.317,0.282,0.422,0.44,0.467,0.334,0.159
2013-01-11 20:00:00,1.328,0.263,4.477,0.647,0.977,0.171,0.426,0.459,0.659,0.157
2013-01-11 21:00:00,0.275,0.114,3.959,0.687,0.82,0.197,0.479,1.307,0.453,0.157
2013-01-11 22:00:00,0.438,0.093,4.04,0.762,0.368,0.172,0.138,2.026,0.432,0.156
