Time,House_31,House_32,House_33,House_34,House_35,House_36,House_37,House_38,House_39,House_40
2013-01-05 11:00:00,0.411,0.984,0.474,0.651,0.158,2.267,0.144,0.024,0.215,0.113
2013-01-05 12:00:00,0.35,1.01,0.452,0.096,0.075,0.389,0.131,0.008,0.274,0.189
2013-01-05 13:00:00,0.43,0.258,0.331,0.032,0.125,0.593,0.23,0.033,0.29,0.6
2013-01-05 14:00:00,0.652,0.232,0.542,0,0.158,0.139,0.562,0.068,0.323,0.269
2013-01-05 15:00:00,0.438,0.492,0.842,0.032,0.065,0.131,0.284,0.062,0.353,0.23
2013-01-05 16:00:00,0.57,0.753,1.357,0.031,0.102,0.157,0.459,0.024,0.721,0.243
2013-01-05 17:00:00,0.63,1.145,0.46,0.253,0.076,0.547,0.677,0.057,0.259,2.35
2013-01-05 18:00:00,1.162,0.922,0.79,0.592,0.407,0.345,0.672,0.068,0.375,0.85
2013-01-05 19:00:00,1.92,1.176,0.727,0.399,0.412,0.261,0.818,0.063,0.494,0.297
2013-01-05 20:00:00,1.199,1.246,1.63,0.734,0.544,0.999,0.842,0.086,0.632,0.313
2013-01-05 21:00:00,1.206,1.304,0.828,0.205,0.967,1.227,0.663,0.086,0.366,0.409
2013-01-05 22:00:00,1.878,1.714,2.197,0.207,0.406,0.244,0.677,0.086,0.299,0.309
2013-01-05 23:00:00,1.906,0.446,0.566,0.177,0.179,0.227,0.162,0.07,0.366,0.281
2013-01-06 00:00:00,1.005,0.211,0.082,0.25,0.05,0.164,0.131,1.482,0.295,0.104
2013-01-06 01:00:00,0.441,0.208,0.091,0.331,0.104,0.157,0.109,2.938,0.117,0.061
2013-01-06 02:00:00,0.387,0.285,0.089,0.013,0.032,0.262,0.112,0.919,0.162,0.124
2013-01-06 03:00:00,0.372,0.188,0.087,0.033,0.088,0.168,0.275,0.345,0.155,0.107
2013-01-06 04:00:00,0.342,0.177,0.088,0.033,0.055,0.143,0.102,0.209,0.106,0.101
2013-01-06 05:00:00,0.366,0.169,0.072,0,0.057,0.161,0.116,0.175,0.142,0.104
2013-01-06 06:00:00,0.329,0.277,0.087,0.032,0.084,0.228,0.189,0.127,0.142,0.114
2013-01-06 07:00:00,0.259,0.329,0.175,0.039,0.029,0.232,0.136,0.039,0.159,0.116
2013-01-06 08:00:00,0.934,0.376,0.382,0.443,0.095,0.392,0.289,0.035,0.094,0.099
2013-01-06 09:00:00,1.358,0.825,0.797,0.372,0.158,2.992,0.425,0.16,0.146,0.883
2013-01-06 10:00:00,0.9,0.663,0.745,0.133,0.89,0.343,0.915,0.022,0.147,1.081
2013-01-06 11:00:00,0.703,0.883,1.274,0.124,1.651,0.151,0.337,0.022,0.256,1.345
2013-01-06 12:00:00,0.764,0.824,0.646,0.484,1.285,0.143,0.343,0.022,0.279,1.065
2013-01-06 13:00:00,1.091,0.753,0.676,0.274,1.397,1.324,0.5,0.006,0.301,2.472
2013-01-06 14:00:00,0.598,0.536,0.89,0.144,0.819,0.374,0.429,0.016,0.327,0.326
2013-01-06 15:00:00,0.705,0.525,0.091,0.302,0.23,0.302,0.373,0.023,0.852,0.298
2013-01-06 16:00:00,0.866,1.232,0.096,0.209,0.263,0.642,0.539,0.065,0.551,0.261
2013-01-06 17:00:00,1.021,2.947,0.094,0.197,0.285,0.987,0.448,0.007,0.311,0.381
2013-01-06 18:00:00,1.251,0.954,0.319,0.543,0.347,0.801,0.706,0.019,0.413,0.582
2013-01-06 19:00:00,1.921,1.345,1.6,0.322,0.416,0.389,0.585,0.023,0.349,0.315
2013-01-06 20:00:00,1.945,1.031,1.305,0.994,0.272,0.46,0.525,0.023,0.389,0.311
2013-01-06 21:00:00,1.996,1.151,0.72,0.369,0.432,0.168,0.47,0.096,0.334,0.43
2013-01-06 22:00:00,1.767,0.523,1.065,0.211,0.469,0.173,0.409,0.094,0.335,0.292
2013-01-06 23:00:00,1.739,0.421,0.907,0.443,0.337,0.145,0.232,0.022,0.264,0.297
2013-01-07 00:00:00,0.544,0.365,1.767,0.296,0.107,0.141,0.095,1.471,0.193,0.119
2013-01-07 01:00:00,0.293,0.372,0.34,0.092,0.093,0.142,0.119,2.089,0.199,0.108
2013-01-07 02:00:00,0.273,0.317,0.067,0.016,0.042,0.136,0.101,0.523,0.152,0.095
2013-01-07 03:00:00,0.366,0.163,0.089,0.034,0.101,0.135,0.111,0.291,0.18,0.149
2013-01-07 04:00:00,0.403,0.12,0.095,0.009,0.038,0.136,0.119,0.354,0.206,0.134
2013-01-07 05:00:00,0.404,0.133,0.067,0.024,0.079,0.148,0.1,0.012,0.203,0.097
2013-01-07 06:00:00,0.333,0.272,0.105,0.033,0.067,0.282,0.467,0.593,0.147,0.111
2013-01-07 07:00:00,0.249,0.37,0.227,0,0.049,1.632,0.521,0.028,0.178,0.112
2013-01-07 08:00:00,0.928,0.556,0.985,0.032,0.617,0.562,0.733,0.539,0.252,0.476
2013-01-07 09:00:00,1.057,0.611,0.812,0.032,0.769,0.305,0.412,0.166,0.138,0.446
2013-01-07 10:00:00,1.256,0.934,0.555,0.455,0.122,0.203,0.255,0.036,0.197,0.241
2013-01-07 11:00:00,0.415,1.305,2.601,0.494,0.081,0.19,0.36,0.043,0.247,0.099
2013-01-07 12:00:00,0.355,0.958,0.882,0.893,0.078,0.189,0.107,0.215,0.276,0.086
2013-01-07 13:00:00,0.63,0.94,0.71,1.338,0.156,0.187,0.325,0.022,0.245,1.474
2013-01-07 14:00:00,0.677,0.733,0.611,0.149,0.042,0.149,0.383,0.021,0.328,0.697
2013-01-07 15:00:00,0.691,0.641,0.474,0.018,0.157,0.159,0.357,0.018,0.273,0.237
2013-01-07 16:00:00,0.656,0.616,0.616,0.015,0.257,0.114,0.634,0.003,0.174,0.213
2013-01-07 17:00:00,0.919,0.774,0.406,0.193,0.129,0.747,0.368,0.024,0.373,1.978
2013-01-07 18:00:00,1.042,1.582,0.104,0.36,1.479,0.468,0.576,0.132,0.346,0.96
2013-01-07 19:00:00,2.157,1.733,0.111,0.7,0.406,0.462,0.803,0.111,0.307,0.32
2013-01-07 20:00:00,1.456,2.106,0.129,0.548,0.362,1.109,0.692,0.237,0.393,0.407
2013-01-07 21:00:00,1.823,1.099,0.129,0.229,0.474,0.382,0.554,0.121,0.353,0.294
2013-01-07 22:00:00,1.843,0.799,0.751,0.197,0.468,0.218,0.357,0.066,0.339,0.295
2013-01-07 23:00:00,1.868,0.653,0.578,0.294,0.319,0.174,0.208,0.033,0.277,0.293
2013-01-08 00:00:00,0.945,0.168,0.203,0.349,0.144,0.261,0.153,1.486,0.236,0.111
2013-01-08 01:00:00,0.368,0.159,0.086,0.067,0.037,0.133,0.151,2.128,0.145,0.095
2013-01-08 02:00:00,0.314,0.128,0.074,0.053,0.096,0.125,0.126,0.013,0.106,0.091
2013-01-08 03:00:00,0.32,0.143,0.085,0.011,0.054,0.119,0.111,0.034,0.138,0.104
2013-01-08 04:00:00,0.474,0.249,0.071,0.024,0.062,0.114,0.117,0.033,0.168,0.11
2013-01-08 05:00:00,0.344,0.156,0.084,0.034,0.085,0.119,0.119,0.551,0.146,0.062
2013-01-08 06:00:00,0.358,0.227,0.083,0,0.043,0.136,0.184,0.286,0.103,0.074
2013-01-08 07:00:00,0.299,0.299,0.399,0.04,0.078,1.376,0.411,0.199,0.126,0.275
2013-01-08 08:00:00,0.303,1.436,0.479,0.036,0.535,0.455,0.399,0.046,0.195,0.473
2013-01-08 09:00:00,0.756,0.741,0.626,0,0.117,0.219,0.243,0.163,0.118,0.238
2013-01-08 10:00:00,0.344,0.83,0.377,0.04,0.088,0.096,0.349,0.048,0.104,0.09
2013-01-08 11:00:00,1.058,0.558,0.278,0.997,0.075,0.213,0.294,0.023,0.148,0.095
2013-01-08 12:00:00,2.322,0.277,1.296,0.542,0.116,0.188,0.347,0.022,0.176,0.111
2013-01-08 13:00:00,1.423,0.359,1.99,0.16,0.226,0.212,0.33,0.008,0.255,0.31
2013-01-08 14:00:00,0.59,0.243,1.26,0.325,0.064,0.185,0.336,0.014,0.481,0.308
2013-01-08 15:00:00,0.53,0.418,0.902,0.019,0.119,0.188,0.262,0.022,0.944,0.229
2013-01-08 16:00:00,0.613,0.45,1.28,0.034,0.075,0.249,0.327,0.024,0.391,0.275
2013-01-08 17:00:00,1.561,0.767,1.44,0.205,0.378,0.377,0.287,0.053,0.32,1.3
2013-01-08 18:00:00,1.637,1.249,0.526,0.546,0.233,0.398,0.452,0.075,0.359,1.281
2013-01-08 19:00:00,1.603,1.288,0.121,0.903,0.327,0.985,0.522,0.144,0.359,0.381
2013-01-08 20:00:00,2.444,1.266,0.139,0.186,1.258,2.1,0.546,0.116,0.323,0.294
2013-01-08 21:00:00,1.785,1.782,0.132,0.247,0.406,0.458,0.656,0.079,0.443,0.3
2013-01-08 22:00:00,1.898,1.318,0.209,0.209,0.343,0.378,0.348,0.011,0.344,0.306
2013-01-08 23:00:00,1.243,0.223,0.296,0.184,0.343,0.164,0.1,0.015,0.341,0.31
2013-01-09 00:00:00,0.65,0.123,0.268,0.546,0.136,0.148,0.125,0.03,0.234,0.102
2013-01-09 01:00:00,0.291,0.197,0.064,0.17,0.091,0.135,0.169,0.035,0.222,0.094
2013-01-09 02:00:00,0.266,0.256,0.084,0.009,0.055,0.121,0.11,0.019,0.159,0.102
2013-01-09 03:00:00,0.346,0.138,0.081,0.034,0.075,0.109,0.117,0.829,0.177,0.111
2013-01-09 04:00:00,0.345,0.125,0.073,0.019,0.068,0.107,0.104,2.918,0.18,0.098
2013-01-09 05:00:00,0.369,0.184,0.083,0.015,0.054,0.11,0.123,1.173,0.208,0.092
2013-01-09 06:00:00,0.379,0.171,0.065,0.041,0.09,0.132,0.159,0.223,0.146,0.102
2013-01-09 07:00:00,0.332,0.442,0.083,0.024,0.03,1.297,0.151,0.028,0.184,0.282
2013-01-09 08:00:00,0.462,2.19,0.415,0.034,0.155,0.493,0.387,0.051,0.21,0.428
2013-01-09 09:00:00,1.424,0.757,0.29,0.035,0.24,0.141,0.446,0.204,0.224,0.24
2013-01-09 10:00:00,0.759,0.417,0.838,0.388,0.113,0.396,0.748,0.013,0.196,0.1
2013-01-09 11:00:00,0.395,0.599,0.54,1.434,0.055,0.105,0.263,0.023,0.341,0.091
2013-01-09 12:00:00,0.483,0.596,0.509,0.73,0.059,0.097,0.191,0.023,0.284,0.101
2013-01-09 13:00:00,0.412,0.711,0.334,0.203,0.185,0.094,0.498,0,0.251,0.161
2013-01-09 14:00:00,0.407,0.733,0.104,0.036,0.044,0.16,0.473,0.023,0.315,0.259
2013-01-09 15:00:00,0.294,0.783,0.09,0.025,0.145,0.184,0.344,0.023,0.238,0.358
2013-01-09 16:00:00,0.299,0.933,0.105,0.011,0.174,0.785,0.434,0,0.73,0.247
2013-01-09 17:00:00,1.236,1.199,0.154,0.035,0.128,0.415,0.711,0.023,0.763,0.48
2013-01-09 18:00:00,1.995,1.052,0.303,0.337,0.254,0.441,0.603,0.023,0.679,0.933
2013-01-09 19:00:00,1.437,0.964,0.915,0.795,0.408,0.844,0.53,0.013,0.338,0.341
2013-01-09 20:00:00,2.561,0.902,1.408,0.238,0.44,0.525,0.879,0.085,0.338,0.268
2013-01-09 21:00:00,2.601,1.158,0.542,0.558,0.448,1.88,0.525,0.089,0.334,0.402
2013-01-09 22:00:00,1.892,0.414,0.567,0.197,0.418,0.187,0.358,0.088,0.35,0.316
2013-01-09 23:00:00,1.065,0.254,0.439,0.274,0.387,0.165,0.118,0.031,0.295,0.297
2013-01-10 00:00:00,0.8,0.282,0.103,0.321,0.141,0.151,0.11,1.493,0.267,0.125
2013-01-10 01:00:00,0.356,0.12,0.078,0.225,0.107,0.145,0.135,2.786,0.182,0.098
2013-01-10 02:00:00,0.362,0.145,0.083,0.042,0.048,0.18,0.14,0.61,0.188,0.112
2013-01-10 03:00:00,0.325,0.138,0.09,0.002,0.077,0.208,0.112,0.162,0.144,0.098
2013-01-10 04:00:00,0.342,0.2,0.096,0.033,0.068,0.129,0.093,0.033,0.199,0.091
2013-01-10 05:00:00,0.418,0.269,0.07,0.003,0.048,0.148,0.174,0.023,0.217,0.098
2013-01-10 06:00:00,0.419,0.192,0.108,0.029,0.093,0.229,0.349,0.023,0.136,0.108
2013-01-10 07:00:00,0.349,0.357,0.133,0.038,0.035,2.077,0.303,0.049,0.191,0.092
2013-01-10 08:00:00,0.394,1.65,0.189,0.004,0.306,0.617,0.236,0.537,0.207,0.466
2013-01-10 09:00:00,1.433,1.413,0.751,0.033,0.255,0.161,0.264,0.018,0.173,0.486
2013-01-10 10:00:00,1.656,1.959,0.625,0,0.1,0.111,0.391,0.022,0.222,0.405
2013-01-10 11:00:00,0.641,1.6,0.695,0.523,0.098,0.091,0.261,0.002,0.29,0.535
2013-01-10 12:00:00,0.412,0.717,0.974,0.785,0.658,0.09,0.448,0.036,0.315,1.341
2013-01-10 13:00:00,0.456,0.633,0.5,0.409,0.281,0.093,0.501,0.023,0.262,0.63
2013-01-10 14:00:00,0.505,0.654,0.407,0.122,0.108,0.092,0.871,0.023,0.302,0.289
2013-01-10 15:00:00,0.418,0.702,0.441,0.656,0.106,0.17,0.337,0,0.218,0.31
2013-01-10 16:00:00,0.71,1.072,0.508,0.411,0.201,0.238,0.331,0.069,0.261,0.239
2013-01-10 17:00:00,0.729,1.164,0.592,0.6,0.151,0.409,0.343,0.094,0.511,1.922
2013-01-10 18:00:00,1.49,0.912,0.624,0.212,0.311,1.14,0.361,0.092,0.501,0.91
2013-01-10 19:00:00,1.758,1.476,0.57,0.692,0.308,0.468,0.55,0.218,0.435,0.704
2013-01-10 20:00:00,2.903,1.16,0.956,0.689,0.34,0.541,0.486,0.076,0.388,0.301
2013-01-10 21:00:00,1.713,1.783,1.235,0.233,0.32,0.349,0.461,0.073,0.374,0.402
2013-01-10 22:00:00,1.453,0.643,1.761,0.184,0.403,1.877,0.405,0.059,0.36,0.253
2013-01-10 23:00:00,1.525,0.461,1.835,0.177,0.526,1.696,0.322,0.027,0.287,0.278
2013-01-11 00:00:00,0.767,0.139,0.267,0.304,0.338,0.159,0.278,1.492,0.143,0.106
2013-01-11 01:00:00,0.458,0.18,0.09,0.219,0.311,0.159,0.157,2.943,0.153,0.085
2013-01-11 02:00:00,0.278,0.121,0.091,0.005,0.072,0.159,0.113,1.632,0.1,0.108
2013-01-11 03:00:00,0.281,0.129,0.072,0,0.114,0.159,0.11,0.029,0.132,0.098
2013-01-11 04:00:00,0.279,0.185,0.276,0,0.026,0.133,0.115,0.016,0.156,0.089
2013-01-11 05:00:00,0.271,0.248,0.167,0,0.1,0.136,0.295,0.034,0.106,0.096
2013-01-11 06:00:00,0.27,0.237,0.09,0,0.038,0.208,0.186,0.021,0.136,0.107
2013-01-11 07:00:00,0.291,0.344,0.547,0.203,0.081,0.91,0.287,0.018,0.153,0.086
2013-01-11 08:00:00,1.2,1.956,0.53,0.612,0.118,1.23,0.469,0.055,0.194,0.425
2013-01-11 09:00:00,1.112,1.548,0.729,0.739,0.312,0.32,0.489,0.126,0.131,0.48
2013-01-11 10:00:00,1.153,0.705,0.474,0.116,0.086,0.11,0.29,0.023,0.127,0.246
2013-01-11 11:00:00,1.081,0.546,0.612,0.521,0.083,0.092,0.273,0.022,0.255,0.347
2013-01-11 12:00:00,0.786,0.449,0.422,0.186,0.133,0.099,0.244,0,0.434,0.214
2013-01-11 13:00:00,0.734,1.089,0.312,0.145,0.153,0.194,0.504,0.023,0.832,0.114
2013-01-11 14:00:00,1.017,0.439,0.525,0.137,0.124,0.253,0.427,0.022,0.711,0.505
2013-01-11 15:00:00,1,0.36,0.954,0.307,0.09,0.202,0.264,0,0.634,0.235
2013-01-11 16:00:00,1.108,0.386,0.392,0.15,0.173,0.242,0.418,0.022,0.939,0.241
2013-01-11 17:00:00,0.519,0.55,2.147,0.232,0.066,0.255,0.509,0.019,0.365,0.452
2013-01-11 18:00:00,1.621,1.028,0.702,0.319,0.699,0.23,0.674,0.002,0.319,0.286
2013-01-11 19:00:00,1.87,1.125,0.906,0.793,1.003,0.983,0.684,0.021,0.314,0.461
2013-01-11 20:00:00,1.847,0.92,1.552,0.493,0.354,0.593,0.726,0.143,0.358,0.807
2013-01-11 21:00:00,1.674,1.552,0.862,0.243,0.382,2.559,0.645,0.077,0.347,0.308
2013-01-11 22:00:00,2.406,2.408,0.524,0.22,0.554,1.647,0.646,0.076,0.351,0.292
2013-01-11 23:00:00,1.831,0.676,0.399,0.209,0.453,1.798,0.276,0.076,0.337,0.258
