Time,House_71,House_72,House_73,House_74,House_75,House_76,House_77,House_78,House_79,House_80
2013-01-02 12:00:00,0.351,0.241,2.008,0.261,0.53,0.083,0.204,0.537,0.058,0.591
2013-01-02 13:00:00,0.35,0.178,3.197,0.312,0.723,0.065,3.145,0.517,0.097,0.541
2013-01-02 14:00:00,0.35,0.551,2.132,0.237,0.705,0.073,3.383,0.427,0.089,0.384
2013-01-02 15:00:00,0.365,0.743,2.823,0.164,1.31,0.077,2.764,0.377,0.125,0.747
2013-01-02 16:00:00,0.341,0.105,3.888,0.082,0.932,0.066,0.943,0.261,0.151,1.451
2013-01-02 17:00:00,0.443,0.1,4.445,0.231,0.902,0.128,1.405,0.3,0.447,0.947
2013-01-02 18:00:00,0.392,0.109,4.102,0.436,1.039,0.238,0.807,0.69,0.239,0.96
2013-01-02 19:00:00,0.299,0.52,3.35,0.489,1.183,0.227,1.543,1.132,0.136,0.966
2013-01-02 20:00:00,0.259,0.519,2.623,0.296,1.215,0.472,1.341,0.904,0.165,1.049
2013-01-02 21:00:00,0.219,0.231,2.028,0.437,1.226,0.203,0.541,1.444,0.119,0.882
2013-01-02 22:00:00,0.332,0.809,1.594,0.407,1.011,0.192,0.61,0.808,0.093,0.989
2013-01-02 23:00:00,0.819,0.812,1.587,0.413,1.054,0.067,0.538,2.625,0.049,0.387
2013-01-03 00:00:00,0.513,0.574,1.533,0.334,1.514,0.068,0.187,0.711,0.11,0.318
2013-01-03 01:00:00,0.557,0.467,1.107,0.149,1.262,0.086,0.191,0.323,0.051,0.479
2013-01-03 02:00:00,0.448,0.318,0.571,0.092,1.161,0.067,0.176,0.348,0.089,0.408
2013-01-03 03:00:00,0.306,0.196,0.603,0.082,0.885,0.081,0.177,0.15,0.045,0.208
2013-01-03 04:00:00,0.229,0.19,0.612,0.083,0.786,0.073,0.163,0.204,0.09,0.228
2013-01-03 05:00:00,0.232,0.183,0.788,0.086,0.828,0.068,0.167,0.308,0.044,0.184
2013-01-03 06:00:00,0.418,0.179,1.25,0.07,1.064,0.086,0.385,0.128,0.244,0.124
2013-01-03 07:00:00,0.41,0.179,1.241,0.092,1.106,0.124,0.53,0.251,0.353,0.215
2013-01-03 08:00:00,0.418,0.178,1.859,0.281,1.098,0.128,0.819,0.253,0.963,0.222
2013-01-03 09:00:00,0.432,0.179,1.897,0.206,1.004,0.151,0.441,0.241,0.357,0.28
2013-01-03 10:00:00,0.25,0.306,2.298,0.277,0.675,0.089,0.253,0.433,0.211,0.426
2013-01-03 11:00:00,0.403,0.117,3.14,0.207,0.763,0.211,0.507,0.58,0.09,0.438
2013-01-03 12:00:00,0.461,0.505,2.062,0.197,1.224,0.269,0.465,0.418,0.144,0.425
2013-01-03 13:00:00,0.417,0.364,1.632,0.189,1.118,0.38,0.721,0.406,0.094,0.294
2013-01-03 14:00:00,1.24,0.111,3.541,0.252,0.951,0.17,0.379,0.223,0.077,0.453
2013-01-03 15:00:00,1.009,0.107,2.094,0.275,0.681,0.166,2.02,0.928,0.12,0.877
2013-01-03 16:00:00,0.319,0.104,3.24,0.3,1.09,0.172,0.702,0.48,0.112,1.165
2013-01-03 17:00:00,0.312,0.103,3.401,0.314,1.049,0.215,1.241,0.379,0.295,1.211
2013-01-03 18:00:00,0.441,0.091,2.765,0.505,1.244,0.209,1.623,1.136,0.189,2.482
2013-01-03 19:00:00,0.494,0.088,2.984,0.483,1.153,0.313,1.391,1.627,0.111,1.608
2013-01-03 20:00:00,1.436,0.088,2.995,0.371,1.392,0.404,1.585,0.323,0.153,1.139
2013-01-03 21:00:00,1.268,0.087,2.917,0.441,1.125,0.256,0.634,0.357,0.072,1.091
2013-01-03 22:00:00,0.529,0.503,2.1,0.332,1.493,0.257,0.602,0.24,0.087,0.741
2013-01-03 23:00:00,0.485,0.671,2.251,0.403,1.542,0.209,0.417,0.843,0.044,0.455
2013-01-04 00:00:00,0.411,0.536,2.084,0.279,1.202,0.221,0.179,0.686,0.052,0.211
2013-01-04 01:00:00,0.203,0.527,1.784,0.093,0.929,0.221,0.231,0.322,0.059,0.364
2013-01-04 02:00:00,0.158,0.404,0.817,0.093,0.846,0.085,0.196,0.266,0.041,0.469
2013-01-04 03:00:00,0.156,0.199,0.487,0.08,0.725,0.094,0.158,0.139,0.088,0.337
2013-01-04 04:00:00,0.208,0.175,0.547,0.074,0.722,0.074,0.211,0.233,0.028,0.206
2013-01-04 05:00:00,0.204,0.184,0.649,0.09,0.724,0.084,0.163,0.238,0.07,0.127
2013-01-04 06:00:00,0.177,0.181,1.132,0.072,1.041,0.082,0.402,0.097,0.025,0.172
2013-01-04 07:00:00,0.381,0.172,1.299,0.081,1.074,0.072,0.747,0.303,0.24,0.223
2013-01-04 08:00:00,0.238,0.165,1.634,1.328,1.028,0.141,1.06,0.229,0.411,0.199
2013-01-04 09:00:00,0.313,0.166,1.551,1.02,0.913,0.096,0.606,0.348,0.202,0.124
2013-01-04 10:00:00,0.533,0.164,1.38,0.196,0.632,0.089,1,0.269,0.08,0.185
2013-01-04 11:00:00,0.423,0.434,1.456,0.26,0.609,0.114,0.344,0.125,0.191,0.499
2013-01-04 12:00:00,0.437,0.501,2.48,0.136,0.803,0.123,0.238,0.209,0.106,0.386
2013-01-04 13:00:00,0.45,0.209,2.183,0.121,0.816,0.145,0.97,0.288,0.084,0.323
2013-01-04 14:00:00,0.42,0.106,2.65,0.181,0.778,0.072,0.47,0.25,0.19,0.439
2013-01-04 15:00:00,0.439,0.108,2.367,0.106,0.861,0.227,1.515,0.382,0.119,0.498
2013-01-04 16:00:00,0.43,0.104,2.976,0.103,0.781,0.165,2.622,0.336,0.106,0.536
2013-01-04 17:00:00,0.471,0.094,3.832,0.175,0.807,0.277,1.863,0.272,0.19,1.845
2013-01-04 18:00:00,0.459,0.089,3.44,0.521,1.056,0.302,0.834,1.023,0.355,0.658
2013-01-04 19:00:00,0.604,0.089,3.51,0.38,1.436,0.153,1.304,0.818,0.308,1.227
2013-01-04 20:00:00,0.407,0.089,3.145,0.345,0.944,0.081,1.807,0.872,0.302,2.085
2013-01-04 21:00:00,0.225,0.1,3.232,0.5,0.938,0.148,0.746,0.911,0.047,1.785
2013-01-04 22:00:00,0.539,0.103,2.242,0.482,1.005,0.097,0.601,0.768,0.115,3.088
2013-01-04 23:00:00,0.55,0.102,1.399,0.451,0.803,0.087,0.379,0.735,0.05,0.265
2013-01-05 00:00:00,0.543,0.09,1.748,0.306,0.694,0.155,0.208,0.619,0.097,0.248
2013-01-05 01:00:00,0.563,0.089,0.88,0.105,0.752,0.156,0.186,0.349,0.051,0.332
2013-01-05 02:00:00,0.485,0.09,0.485,0.096,0.742,0.147,0.168,0.374,0.099,0.297
2013-01-05 03:00:00,0.466,0.089,0.545,0.072,1.253,0.165,0.208,0.291,0.067,0.251
2013-01-05 04:00:00,0.282,0.459,0.623,0.08,1.044,0.079,0.133,0.221,0.098,0.244
2013-01-05 05:00:00,0.221,0.372,0.61,0.088,0.742,0.083,0.187,0.348,0.046,0.23
2013-01-05 06:00:00,0.231,0.261,1,0.168,0.849,0.085,0.444,0.229,0.093,0.185
2013-01-05 07:00:00,0.211,0.254,1.13,0.332,0.887,0.072,0.568,0.273,0.357,0.132
2013-01-05 08:00:00,0.229,0.172,1.035,0.607,1.391,0.092,0.777,0.399,0.202,0.219
2013-01-05 09:00:00,0.226,0.171,1.785,0.313,1.57,0.149,0.596,0.221,0.234,0.265
2013-01-05 10:00:00,0.364,0.171,1.503,0.32,1.552,0.152,0.503,0.373,0.192,0.545
2013-01-05 11:00:00,0.215,0.182,1.278,0.169,0.98,0.187,0.432,0.569,0.164,0.732
2013-01-05 12:00:00,0.321,0.184,1.334,0.172,1.228,0.072,0.985,0.265,0.051,1.544
2013-01-05 13:00:00,1.968,0.185,1.093,0.295,0.74,0.092,0.468,0.317,0.134,1.273
2013-01-05 14:00:00,0.418,0.178,1.084,0.304,0.634,0.072,0.368,0.301,0.043,0.243
2013-01-05 15:00:00,0.44,0.174,1.625,1.436,1.253,0.085,0.49,0.861,0.073,0.687
2013-01-05 16:00:00,0.423,0.169,3.19,4.715,1.638,0.086,0.414,1.361,0.033,3.223
2013-01-05 17:00:00,0.465,0.167,3.404,0.308,1.24,0.202,0.53,2.396,0.137,2.669
2013-01-05 18:00:00,0.524,0.251,3.916,0.412,1.063,0.262,1.353,1.573,0.399,1.996
2013-01-05 19:00:00,0.476,0.188,3.243,0.139,0.983,0.209,1.568,0.877,0.335,2.746
2013-01-05 20:00:00,0.541,0.183,3.329,0.204,1.043,0.219,0.601,1.665,0.146,2.508
2013-01-05 21:00:00,0.539,0.182,2.497,0.234,0.96,0.284,0.704,0.903,0.045,3.069
2013-01-05 22:00:00,0.817,0.17,1.463,0.34,1.035,0.217,0.535,0.887,0.089,1.286
2013-01-05 23:00:00,0.51,0.17,1.191,0.209,0.871,0.222,0.559,0.878,0.057,1.945
2013-01-06 00:00:00,0.541,0.17,0.528,0.406,0.895,0.249,0.188,0.434,0.101,0.643
2013-01-06 01:00:00,0.522,0.172,0.354,0.142,0.831,0.248,0.183,0.365,0.047,0.441
2013-01-06 02:00:00,0.394,0.181,0.342,0.077,0.774,0.153,0.191,0.248,0.096,0.614
2013-01-06 03:00:00,0.179,0.185,0.519,0.086,0.8,0.073,0.165,0.208,0.05,0.417
2013-01-06 04:00:00,0.155,0.184,0.586,0.07,1.199,0.089,0.162,0.188,0.092,0.145
2013-01-06 05:00:00,0.155,0.179,0.637,0.09,0.962,0.079,0.148,0.135,0.061,0.191
2013-01-06 06:00:00,0.154,0.172,1.049,0.069,1.616,0.073,0.19,0.231,0.099,0.228
2013-01-06 07:00:00,0.534,0.176,1.006,0.077,1.278,0.094,0.196,0.155,0.219,0.201
2013-01-06 08:00:00,0.302,0.173,1.145,0.299,1.865,0.075,0.26,0.252,0.415,0.138
2013-01-06 09:00:00,0.308,0.179,1.705,0.152,1.442,0.192,0.486,0.216,0.391,0.182
2013-01-06 10:00:00,0.278,0.185,1.645,0.168,0.938,0.16,0.425,0.251,0.092,0.42
2013-01-06 11:00:00,0.262,0.184,1.133,0.246,0.963,0.392,0.96,1.372,0.084,0.613
2013-01-06 12:00:00,0.26,0.182,1.028,0.388,0.801,0.411,1.091,1.766,0.09,0.72
2013-01-06 13:00:00,0.45,0.174,1.71,0.204,1.066,0.081,1.401,0.777,0.117,1.387
2013-01-06 14:00:00,0.462,0.171,1.563,0.304,1.255,0.084,1.035,1.393,0.037,1.602
2013-01-06 15:00:00,0.479,0.17,2.021,0.218,1.043,0.075,1.382,2.407,0.071,0.583
2013-01-06 16:00:00,0.416,0.17,1.875,0.752,1.217,0.068,0.234,0.983,0.118,0.228
2013-01-06 17:00:00,0.526,0.181,1.865,0.618,1.821,0.088,0.216,0.301,0.194,0.626
2013-01-06 18:00:00,0.829,0.18,2.541,0.919,1.582,0.127,0.253,0.429,0.354,0.903
2013-01-06 19:00:00,1.259,0.182,3.202,0.623,1.373,0.268,0.736,0.362,0.335,0.788
2013-01-06 20:00:00,0.561,0.168,2.93,0.503,0.967,0.206,0.583,0.346,0.188,3.986
2013-01-06 21:00:00,0.45,0.169,2.402,0.283,0.907,0.251,0.636,0.39,0.049,2.17
2013-01-06 22:00:00,0.516,0.169,1.779,0.552,0.904,0.307,0.611,0.498,0.104,0.282
2013-01-06 23:00:00,0.571,0.168,1.598,0.427,0.868,0.222,0.503,0.408,0.068,0.23
2013-01-07 00:00:00,0.604,0.18,1.043,0.2,0.743,0.245,0.195,0.266,0.076,0.221
2013-01-07 01:00:00,0.485,0.185,0.494,0.105,1.268,0.167,0.198,0.531,0.071,0.335
2013-01-07 02:00:00,0.294,0.183,0.431,0.073,1.33,0.145,0.17,0.272,0.069,0.465
2013-01-07 03:00:00,0.225,0.177,0.577,0.089,0.86,0.163,0.157,0.149,0.076,0.233
2013-01-07 04:00:00,0.226,0.171,0.382,0.079,0.819,0.147,0.196,0.229,0.077,0.227
2013-01-07 05:00:00,0.226,0.172,0.36,0.072,0.732,0.099,0.122,0.118,0.087,0.142
2013-01-07 06:00:00,0.295,0.17,0.927,0.093,0.986,0.09,0.194,0.22,0.056,0.169
2013-01-07 07:00:00,0.565,0.175,1.036,0.07,0.916,0.07,0.549,0.185,0.291,0.222
2013-01-07 08:00:00,0.255,0.182,1.343,0.351,0.886,0.085,0.664,0.772,0.872,1.425
2013-01-07 09:00:00,0.265,0.181,1.523,0.167,0.905,0.124,0.591,0.398,0.348,0.215
2013-01-07 10:00:00,0.264,0.178,1.497,0.147,0.978,0.088,0.259,0.258,0.291,0.174
2013-01-07 11:00:00,0.358,0.168,1.538,0.149,0.602,0.085,0.22,0.311,0.193,0.224
2013-01-07 12:00:00,0.239,0.17,2.063,0.291,0.631,0.066,0.62,0.206,0.156,0.221
2013-01-07 13:00:00,0.242,0.167,2.653,0.197,0.521,0.074,1.028,0.312,0.223,0.139
2013-01-07 14:00:00,0.509,0.167,2.427,0.369,0.796,0.079,0.334,0.181,0.122,0.147
2013-01-07 15:00:00,0.416,0.177,2.241,0.185,0.875,0.123,0.475,0.31,0.09,0.241
2013-01-07 16:00:00,0.532,0.179,3.215,0.105,1.642,0.283,0.285,0.24,0.169,0.726
2013-01-07 17:00:00,0.475,0.178,3.784,0.106,1.959,0.084,0.441,0.256,0.36,0.81
2013-01-07 18:00:00,0.399,0.175,3.255,0.34,1.735,0.205,0.941,1.146,0.277,0.507
2013-01-07 19:00:00,0.427,0.166,2.508,0.167,1.77,0.277,0.543,0.734,0.186,0.743
2013-01-07 20:00:00,0.482,0.167,2.278,0.358,1.953,0.325,1.823,0.948,0.158,0.892
2013-01-07 21:00:00,0.459,0.194,1.836,0.324,1.098,0.341,1.114,0.694,0.188,1.376
2013-01-07 22:00:00,0.562,0.225,1.442,0.389,1.303,0.277,0.634,0.788,0.05,0.764
2013-01-07 23:00:00,0.565,0.183,1.666,0.475,1.37,0.223,0.516,0.603,0.072,0.228
2013-01-08 00:00:00,0.483,0.113,0.688,0.201,1.216,0.213,0.217,0.394,0.035,0.214
2013-01-08 01:00:00,0.452,0.108,0.666,0.114,0.872,0.205,0.174,0.256,0.077,0.294
2013-01-08 02:00:00,0.353,0.19,0.788,0.072,0.8,0.142,0.185,0.169,0.058,0.486
2013-01-08 03:00:00,0.226,0.157,0.82,0.079,0.816,0.07,0.191,0.217,0.053,0.228
2013-01-08 04:00:00,0.226,0.159,0.811,0.086,0.764,0.087,0.141,0.202,0.057,0.162
2013-01-08 05:00:00,0.225,0.161,0.91,0.073,0.713,0.077,0.165,0.139,0.042,0.251
2013-01-08 06:00:00,0.351,0.099,1.426,0.15,1.034,0.071,0.161,0.23,0.064,0.255
2013-01-08 07:00:00,0.271,0.089,1.422,0.112,1.116,0.091,0.486,0.182,0.293,0.18
2013-01-08 08:00:00,0.399,0.131,2.082,0.294,1.005,0.149,1.201,0.551,0.477,0.785
2013-01-08 09:00:00,0.239,0.182,1.98,0.697,1.169,0.166,2.235,0.603,0.26,0.441
2013-01-08 10:00:00,0.579,0.18,1.686,0.193,0.967,0.086,0.723,0.86,0.056,0.254
2013-01-08 11:00:00,0.427,0.179,1.502,0.182,0.542,0.118,1.303,0.58,0.58,0.262
2013-01-08 12:00:00,0.221,0.182,2.482,0.113,0.569,0.137,1.002,0.876,0.209,0.2
2013-01-08 13:00:00,0.421,0.173,1.885,0.133,0.663,0.122,1.272,0.71,0.123,0.163
2013-01-08 14:00:00,0.416,0.242,2.062,0.174,0.855,0.349,0.376,0.414,0.079,0.251
2013-01-08 15:00:00,0.287,0.188,2.396,0.108,0.93,0.175,0.414,0.263,0.122,0.246
2013-01-08 16:00:00,0.346,0.172,2.68,0.078,1.176,0.085,0.766,0.197,0.121,0.572
2013-01-08 17:00:00,0.36,0.172,3.814,0.302,0.969,0.085,1.264,0.294,0.359,0.608
2013-01-08 18:00:00,0.22,0.173,2.644,0.294,1.038,0.078,0.846,0.244,0.168,0.815
2013-01-08 19:00:00,0.429,0.17,2.573,0.367,0.973,0.221,0.838,0.617,0.16,1.102
2013-01-08 20:00:00,0.429,0.178,2.538,0.326,1.15,0.302,2.028,0.94,0.169,1.113
2013-01-08 21:00:00,0.663,0.182,3.172,0.349,1.615,0.23,0.665,1.119,0.139,0.91
2013-01-08 22:00:00,0.457,0.18,2.767,0.391,1.36,0.237,0.677,0.799,0.126,0.8
2013-01-08 23:00:00,0.509,0.177,2.522,0.322,0.933,0.215,0.373,0.266,0.051,0.547
2013-01-09 00:00:00,0.586,0.169,1.83,0.186,0.764,0.218,0.195,0.357,0.092,0.584
2013-01-09 01:00:00,0.497,0.169,1.71,0.175,0.724,0.214,0.171,0.302,0.048,0.567
2013-01-09 02:00:00,0.292,0.17,1.119,0.105,0.987,0.211,0.193,0.177,0.096,0.23
2013-01-09 03:00:00,0.22,0.174,1.13,0.086,0.834,0.112,0.136,0.218,0.065,0.233
2013-01-09 04:00:00,0.22,0.185,1.121,0.076,0.743,0.071,0.192,0.115,0.101,0.235
2013-01-09 05:00:00,0.219,0.183,1.106,0.09,0.73,0.092,0.188,0.212,0.06,0.149
2013-01-09 06:00:00,0.225,0.182,1.366,0.073,1.061,0.07,0.44,0.112,0.23,0.169
2013-01-09 07:00:00,0.514,0.168,1.272,0.219,1.001,0.091,0.702,0.244,0.274,0.227
2013-01-09 08:00:00,0.288,0.167,1.615,0.212,0.97,0.073,0.882,0.256,0.431,0.898
2013-01-09 09:00:00,0.281,0.167,2.984,0.151,1.03,0.143,0.589,0.775,0.356,0.44
2013-01-09 10:00:00,0.237,0.168,3.353,0.164,0.727,0.084,0.551,0.328,0.151,0.233
2013-01-09 11:00:00,0.547,0.181,1.692,0.241,0.705,0.068,0.306,0.195,0.078,0.226
2013-01-09 12:00:00,0.389,0.18,2.099,0.159,0.696,0.09,0.728,0.238,0.055,0.208
2013-01-09 13:00:00,0.354,0.178,2.011,0.172,0.674,0.076,0.964,0.18,0.114,0.138
2013-01-09 14:00:00,0.353,0.095,2.845,0.182,0.696,0.124,0.29,0.254,0.069,0.182
2013-01-09 15:00:00,1.129,0.089,1.63,0.254,1.294,0.076,0.284,1.177,0.052,0.235
2013-01-09 16:00:00,0.553,0.089,1.615,0.123,0.85,0.079,0.22,2,0.095,0.555
2013-01-09 17:00:00,0.373,0.091,3.5,0.182,1.46,0.122,0.295,0.799,0.227,0.748
2013-01-09 18:00:00,0.255,0.105,3.419,0.246,1.261,0.249,0.471,0.753,0.342,0.62
2013-01-09 19:00:00,0.439,0.163,2.848,0.263,1.132,0.253,1.517,0.574,0.324,0.754
2013-01-09 20:00:00,0.489,0.179,3.06,0.226,0.97,0.216,0.551,0.455,0.265,0.862
2013-01-09 21:00:00,0.604,0.166,2.316,0.505,1.092,0.431,0.593,0.478,0.076,1.011
2013-01-09 22:00:00,0.61,0.166,1.772,0.445,0.976,0.23,0.586,0.567,0.071,0.713
2013-01-09 23:00:00,0.573,0.166,1.865,0.455,1.361,0.235,0.354,0.808,0.068,0.28
2013-01-10 00:00:00,0.413,0.166,1.242,0.191,1.326,0.224,0.208,0.348,0.065,0.235
2013-01-10 01:00:00,0.226,0.183,1.068,0.092,1.073,0.146,0.171,0.308,0.072,0.449
2013-01-10 02:00:00,0.221,0.182,0.752,0.072,1.072,0.163,0.163,0.245,0.067,0.49
2013-01-10 03:00:00,0.227,0.18,0.706,0.074,1.073,0.077,0.155,0.111,0.065,0.228
2013-01-10 04:00:00,0.22,0.168,0.789,0.088,0.744,0.086,0.187,0.177,0.071,0.183
2013-01-10 05:00:00,0.218,0.168,1.182,0.071,0.714,0.075,0.118,0.17,0.065,0.231
2013-01-10 06:00:00,0.263,0.167,1.607,0.075,1.079,0.076,0.197,0.157,0.086,0.224
2013-01-10 07:00:00,0.522,0.171,1.498,0.082,1.011,0.083,0.428,0.224,0.362,0.185
2013-01-10 08:00:00,0.263,0.18,2.218,2.924,0.876,0.071,0.706,0.189,0.518,0.416
2013-01-10 09:00:00,0.254,0.178,1.662,1.188,0.922,0.165,0.446,1.01,0.276,0.315
2013-01-10 10:00:00,0.213,0.173,2.105,0.181,0.789,0.107,0.246,0.519,0.06,0.222
2013-01-10 11:00:00,0.418,0.164,2.735,0.167,0.687,0.217,0.645,0.338,0.147,0.178
2013-01-10 12:00:00,0.224,0.165,3.302,0.224,1.371,0.095,3.482,0.22,0.138,0.13
2013-01-10 13:00:00,0.529,0.166,2.548,0.315,1.08,0.237,3.871,0.29,0.043,0.185
2013-01-10 14:00:00,0.417,0.173,3.112,0.169,1.532,0.115,3.235,0.208,0.052,0.223
2013-01-10 15:00:00,0.418,0.181,3.102,0.134,1.333,0.194,2.812,0.353,0.043,0.265
2013-01-10 16:00:00,0.449,0.18,3.586,0.186,1.165,0.163,0.28,0.624,0.072,1.366
2013-01-10 17:00:00,0.429,0.184,3.53,0.25,0.872,0.173,0.603,0.765,0.093,0.777
2013-01-10 18:00:00,0.339,0.222,3.013,0.495,1.027,0.213,0.801,0.663,0.293,0.241
2013-01-10 19:00:00,1.109,0.253,3.333,0.362,0.989,0.22,1.316,0.909,0.058,0.428
2013-01-10 20:00:00,0.709,0.182,3.764,0.471,1.099,0.206,1.845,0.815,0.069,2.831
2013-01-10 21:00:00,1.32,0.177,2.762,0.413,1.638,0.23,0.851,1.545,0.023,4.321
2013-01-10 22:00:00,0.64,0.163,1.961,1.503,1.571,0.221,0.646,2.246,0.07,1.045
2013-01-10 23:00:00,0.511,0.164,2.103,0.32,1.447,0.236,0.529,0.771,0.023,0.822
2013-01-11 00:00:00,0.464,0.164,1.098,0.229,1.255,0.192,0.207,0.524,0.054,0.645
2013-01-11 01:00:00,0.376,0.168,0.851,0.081,0.751,0.076,0.191,0.339,0.041,0.872
2013-01-11 02:00:00,0.155,0.182,0.878,0.078,0.713,0.086,0.213,0.379,0.023,0.868
2013-01-11 03:00:00,0.15,0.18,0.962,0.087,0.717,0.067,0.136,0.268,0.072,0.712
2013-01-11 04:00:00,0.15,0.173,1.031,0.071,0.738,0.084,0.197,0.217,0.023,0.228
2013-01-11 05:00:00,0.15,0.166,1.094,0.088,0.711,0.07,0.143,0.22,0.073,0.23
2013-01-11 06:00:00,0.149,0.167,1.577,0.072,1.057,0.071,0.193,0.22,0.177,0.2
2013-01-11 07:00:00,0.559,0.166,1.693,0.074,1.044,0.082,0.928,0.273,0.201,0.19
2013-01-11 08:00:00,0.384,0.179,1.787,0.352,1.325,0.067,3.379,0.544,0.274,0.378
2013-01-11 09:00:00,0.407,0.178,2.778,0.264,1.8,0.158,3.5,0.559,0.201,0.469
2013-01-11 10:00:00,0.229,0.175,1.855,0.178,0.616,0.119,3.846,0.301,0.058,0.28
2013-01-11 11:00:00,0.227,0.166,3.156,0.174,0.494,0.125,3.452,0.293,0.209,0.162
2013-01-11 12:00:00,0.245,0.164,2.729,0.251,0.743,0.076,2.779,0.26,0.106,0.127
2013-01-11 13:00:00,0.397,0.165,2.616,0.093,1.165,0.246,1.277,0.271,0.097,0.263
2013-01-11 14:00:00,0.415,0.174,3.815,0.154,0.771,0.18,1.024,0.364,0.034,0.27
2013-01-11 15:00:00,0.434,0.18,2.645,0.213,0.825,0.13,0.34,0.308,0.025,0.562
2013-01-11 16:00:00,0.414,0.178,3.011,0.24,0.888,0.21,0.364,0.317,0.156,0.914
2013-01-11 17:00:00,0.427,0.164,3.353,0.138,0.893,0.089,0.942,0.712,0.25,0.865
2013-01-11 18:00:00,0.433,0.517,3.771,0.329,1.05,0.076,1.045,0.794,0.507,0.751
2013-01-11 19:00:00,0.591,0.634,2.402,0.45,1.155,0.083,1.752,2.7,0.377,0.753
2013-01-11 20:00:00,0.582,0.609,2.892,0.317,1.601,0.066,1.359,0.888,0.21,1.647
2013-01-11 21:00:00,0.663,0.602,2.542,0.232,0.963,0.355,0.66,0.909,0.042,1.302
2013-01-11 22:00:00,0.217,0.417,2.117,0.43,0.964,0.202,0.636,0.817,0.095,2.419
