Time,House_1,House_2,House_3,House_4,House_5,House_6,House_7,House_8,House_9,House_10
2013-01-02 23:00:00,0.049,2.183,0.065,0.952,0.577,0.244,0.737,0.817,0.151,0.269
2013-01-03 00:00:00,0.039,1.55,0.058,0.508,0.362,0.165,0.45,1.11,0.077,0.165
2013-01-03 01:00:00,0.04,0.759,0.06,0.186,0.125,0.165,0.323,1.921,0.074,0.082
2013-01-03 02:00:00,0.039,1.608,0.053,0.193,0.106,0.17,0.408,0.574,0.069,0.096
2013-01-03 03:00:00,0.04,0.528,0.06,0.186,0.054,0.145,0.157,0.547,0.065,0.078
2013-01-03 04:00:00,0.04,0.428,0.403,0.209,0.078,0.166,0.134,0.53,0.076,0.087
2013-01-03 05:00:00,0.04,0.441,1.757,0.208,0.075,0.144,0.134,0.461,0.073,0.04
2013-01-03 06:00:00,0.117,0.426,3.237,0.21,0.144,0.164,0.133,0.408,0.065,0.11
2013-01-03 07:00:00,0.137,0.421,2.406,0.205,0.087,0.199,0.125,0.273,0.174,0.097
2013-01-03 08:00:00,0.131,0.48,2.287,0.181,0.18,0.447,0.112,0.289,0.845,0.038
2013-01-03 09:00:00,0.522,0.306,2.585,0.295,0.393,0.329,0.283,0.468,0.267,0.044
2013-01-03 10:00:00,0.254,0.215,2.256,0.418,0.465,0.279,1.13,1.146,0.076,0.04
2013-01-03 11:00:00,0.147,0.219,2.866,0.499,0.422,0.216,2.346,1.135,0.071,0.034
2013-01-03 12:00:00,0.111,0.221,2,0.696,0.547,0.358,0.247,0.675,0.064,0.25
2013-01-03 13:00:00,0.057,0.71,2.223,0.426,0.701,0.275,0.302,0.264,0.066,0.267
2013-01-03 14:00:00,0.058,0.86,1.808,0.306,0.68,0.19,0.106,0.674,0.074,0.216
2013-01-03 15:00:00,0.058,1.382,1.791,0.45,0.585,0.294,0.113,0.549,0.072,0.274
2013-01-03 16:00:00,0.059,1.983,0.092,0.563,0.552,0.236,0.112,0.415,0.066,0.701
2013-01-03 17:00:00,0.295,2.586,2.722,0.825,0.484,0.51,0.485,0.72,0.065,0.265
2013-01-03 18:00:00,0.375,2.006,3.386,1.321,0.543,0.294,0.285,0.887,0.066,0.424
2013-01-03 19:00:00,0.168,2.398,1.746,2.406,2.141,0.214,0.393,1.184,0.076,0.479
2013-01-03 20:00:00,0.577,1.753,1.715,1.402,2.065,0.242,0.361,0.807,0.507,0.352
2013-01-03 21:00:00,0.344,1.546,1.786,0.939,1.346,0.319,0.57,0.822,0.585,0.365
2013-01-03 22:00:00,0.257,1.126,1.727,1.502,1.411,0.351,0.399,0.761,1.269,0.235
2013-01-03 23:00:00,0.257,0.818,1.203,0.799,1.358,0.292,0.864,0.619,0.474,0.211
2013-01-04 00:00:00,0.256,1.389,0.062,0.512,1.59,0.154,0.556,0.744,0.088,0.181
2013-01-04 01:00:00,0.258,1.139,0.06,0.15,0.51,0.165,0.501,1.254,0.067,0.086
2013-01-04 02:00:00,0.304,1.354,0.059,0.188,0.196,0.148,0.296,1.73,0.074,0.083
2013-01-04 03:00:00,0.036,0.604,0.955,0.193,0.171,0.155,0.126,0.315,0.074,0.041
2013-01-04 04:00:00,0.037,0.459,0.06,0.192,0.182,0.154,0.127,0.381,0.067,0.059
2013-01-04 05:00:00,0.037,0.453,0.054,0.195,0.178,0.146,0.133,0.268,0.068,0.042
2013-01-04 06:00:00,0.035,0.435,0.079,0.205,0.156,0.176,0.132,0.338,0.072,0.106
2013-01-04 07:00:00,0.04,0.45,0.253,0.194,0.205,0.192,0.131,0.362,0.168,0.14
2013-01-04 08:00:00,0.036,0.436,1.153,0.202,0.26,0.425,0.128,0.263,0.37,0.128
2013-01-04 09:00:00,0.1,0.482,2.337,0.207,0.742,0.473,0.238,2.352,0.445,0.076
2013-01-04 10:00:00,0.068,0.505,2.352,0.195,1.375,0.757,2.199,0.839,0.077,0.375
2013-01-04 11:00:00,0.128,0.651,2.842,0.312,1.442,0.791,3.363,0.709,0.066,0.155
2013-01-04 12:00:00,0.145,0.584,2.194,0.377,0.571,0.934,1.633,1.142,0.065,0.276
2013-01-04 13:00:00,0.141,0.682,2.678,0.413,0.731,0.333,0.138,0.319,0.078,0.244
2013-01-04 14:00:00,0.14,0.776,2.296,0.246,0.306,0.35,0.107,0.307,0.066,0.557
2013-01-04 15:00:00,0.139,0.498,2.163,0.362,0.599,0.248,0.108,0.452,0.066,0.236
2013-01-04 16:00:00,0.122,0.429,2.326,0.485,0.201,0.328,0.233,0.995,0.068,0.433
2013-01-04 17:00:00,0.048,0.953,2.21,0.847,0.784,0.323,0.402,1.433,0.076,0.449
2013-01-04 18:00:00,0.165,1.266,2.343,1.026,0.707,0.505,0.233,1.734,0.064,0.221
2013-01-04 19:00:00,0.756,1.682,2.29,0.803,1.43,1.143,0.299,0.666,0.066,0.303
2013-01-04 20:00:00,0.743,1.859,2.307,0.804,2.601,1.159,0.502,1.428,0.172,0.188
2013-01-04 21:00:00,0.702,1.725,0.609,0.887,1.73,0.331,0.38,1.114,0.139,0.243
2013-01-04 22:00:00,0.615,1.353,0.065,1.008,0.643,0.338,0.547,0.982,0.385,0.212
2013-01-04 23:00:00,0.533,1.443,0.059,0.92,1.739,0.238,3.457,0.854,0.307,0.354
2013-01-05 00:00:00,0.223,1.798,0.061,0.43,0.773,0.157,2.372,0.929,0.088,0.234
2013-01-05 01:00:00,0.166,2.056,0.06,0.193,0.195,0.153,1.273,0.849,0.073,0.218
2013-01-05 02:00:00,0.136,0.609,0.218,0.193,0.112,0.151,0.777,0.64,0.076,0.086
2013-01-05 03:00:00,0.131,0.592,0.118,0.206,0.081,0.156,0.433,0.642,0.067,0.052
2013-01-05 04:00:00,0.131,0.598,0.075,0.206,0.068,0.143,0.441,0.543,0.066,0.059
2013-01-05 05:00:00,0.13,0.595,0.06,0.199,0.058,0.16,0.413,0.52,0.069,0.047
2013-01-05 06:00:00,0.043,0.62,0.059,0.184,0.091,0.14,0.394,0.558,0.077,0.099
2013-01-05 07:00:00,0.038,0.593,1.26,0.195,0.14,0.213,0.358,0.26,0.168,0.151
2013-01-05 08:00:00,0.038,0.585,2.452,0.207,0.23,0.512,0.328,0.251,0.117,0.036
2013-01-05 09:00:00,0.039,0.6,2.291,0.208,0.186,0.489,0.276,0.392,0.216,0.072
2013-01-05 10:00:00,0.039,0.601,2.414,0.305,0.299,0.208,1.61,0.477,0.411,0.038
2013-01-05 11:00:00,0.487,0.588,2.419,0.451,0.273,0.187,0.829,0.445,0.698,0.059
2013-01-05 12:00:00,0.497,0.671,2.289,0.296,0.409,0.2,0.234,1.64,0.067,0.281
2013-01-05 13:00:00,0.447,1.256,2.165,0.796,0.31,0.234,0.272,0.839,0.076,1.003
2013-01-05 14:00:00,0.431,1.248,2.199,1.273,0.256,0.186,0.215,0.612,0.062,1.182
2013-01-05 15:00:00,0.697,1.164,2.131,0.435,0.415,0.204,0.14,0.684,0.064,0.223
2013-01-05 16:00:00,0.476,0.987,2.241,0.489,0.497,0.226,0.293,0.399,0.07,0.203
2013-01-05 17:00:00,0.549,1.18,2.213,0.69,0.601,0.353,0.276,0.672,0.069,0.25
2013-01-05 18:00:00,0.434,2.18,2.488,0.833,0.778,0.269,0.406,0.5,0.498,0.203
2013-01-05 19:00:00,0.545,1.835,2.422,0.828,2.636,0.267,0.368,0.673,0.355,0.197
2013-01-05 20:00:00,0.56,2.681,2.414,0.914,1.693,0.286,0.157,0.856,0.398,0.388
2013-01-05 21:00:00,0.856,2.733,2.294,0.978,1.117,0.333,0.274,0.57,0.583,0.345
2013-01-05 22:00:00,0.715,2.921,2.405,1.028,0.876,0.312,0.559,0.632,0.606,0.283
2013-01-05 23:00:00,0.18,2.478,0.105,0.967,1.775,0.286,0.27,0.574,0.334,0.211
2013-01-06 00:00:00,0.157,2.817,0.083,0.77,0.772,0.146,0.134,1.295,0.082,0.191
2013-01-06 01:00:00,0.118,0.885,0.168,0.285,0.133,0.166,0.126,1.065,0.063,0.128
2013-01-06 02:00:00,0.043,0.683,0.076,0.223,0.116,0.139,0.126,0.335,0.064,0.062
2013-01-06 03:00:00,0.04,0.565,0.076,0.197,0.127,0.166,0.127,0.203,0.07,0.052
2013-01-06 04:00:00,0.041,0.575,0.075,0.181,0.132,0.164,0.127,0.314,0.072,0.064
2013-01-06 05:00:00,0.086,0.583,0.069,0.206,0.202,0.161,0.127,0.268,0.064,0.054
2013-01-06 06:00:00,0.141,0.567,0.092,0.205,0.082,0.142,0.284,0.211,0.062,0.17
2013-01-06 07:00:00,0.134,0.586,1.297,0.205,0.115,0.215,0.127,0.305,0.176,0.144
2013-01-06 08:00:00,0.132,0.567,2.535,0.2,0.134,0.403,0.125,0.213,0.123,0.07
2013-01-06 09:00:00,0.129,0.585,2.797,0.326,0.13,0.34,0.125,0.349,0.076,0.07
2013-01-06 10:00:00,0.127,0.568,2.296,0.399,0.435,0.587,0.127,0.619,0.069,0.057
2013-01-06 11:00:00,0.513,0.595,2.762,0.457,0.19,0.459,0.267,1.249,0.204,0.253
2013-01-06 12:00:00,0.318,1.161,3.247,0.775,0.35,0.499,0.113,0.993,0.301,0.273
2013-01-06 13:00:00,0.15,1.08,2.124,0.735,0.279,0.672,0.11,1.405,0.26,0.219
2013-01-06 14:00:00,0.099,1.02,2.214,0.727,0.352,1.518,0.349,1.548,0.212,0.457
2013-01-06 15:00:00,0.058,1.151,2.284,1.111,0.488,0.43,3.078,1.103,0.248,0.198
2013-01-06 16:00:00,0.059,1.556,2.331,0.428,0.845,0.234,3.478,0.757,0.254,0.555
2013-01-06 17:00:00,0.309,1.151,2.152,0.837,0.778,0.611,2.857,0.658,0.064,0.41
2013-01-06 18:00:00,0.258,1.676,4.292,0.763,1.405,0.404,0.58,1.203,0.072,0.199
2013-01-06 19:00:00,0.257,3.095,2.316,0.751,2.181,0.246,0.557,1.438,0.067,0.493
2013-01-06 20:00:00,0.267,3.067,0.535,1.705,1.64,0.157,0.641,0.919,0.159,0.252
2013-01-06 21:00:00,0.26,2.678,0.098,1.837,1.913,0.153,0.868,0.609,0.965,0.291
2013-01-06 22:00:00,0.24,2.166,2.387,0.98,0.998,0.168,0.59,0.648,1.052,0.678
2013-01-06 23:00:00,0.217,1.059,1.002,0.781,0.559,0.146,0.462,0.479,0.437,0.241
2013-01-07 00:00:00,0.126,0.863,0.084,0.317,0.195,0.161,0.508,0.899,0.143,0.257
2013-01-07 01:00:00,0.091,1.105,0.06,0.221,0.089,0.158,0.878,0.575,0.067,0.192
2013-01-07 02:00:00,0.039,0.77,0.906,0.195,0.06,0.164,1.045,0.214,0.067,0.065
2013-01-07 03:00:00,0.039,0.28,0.06,0.187,0.063,0.145,0.129,0.251,0.076,0.056
2013-01-07 04:00:00,0.04,0.266,0.244,0.207,0.092,0.166,0.131,0.318,0.063,0.048
2013-01-07 05:00:00,0.039,0.276,1.679,0.204,0.115,0.149,0.13,0.202,0.062,0.06
2013-01-07 06:00:00,0.038,0.272,0.384,0.203,0.094,0.17,0.127,0.264,0.072,0.042
2013-01-07 07:00:00,0.038,0.266,1.318,0.195,0.111,0.144,0.128,0.269,0.168,0.057
2013-01-07 08:00:00,0.037,0.588,1.423,0.208,0.777,0.183,0.223,0.492,0.909,0.082
2013-01-07 09:00:00,0.039,0.533,1.376,0.194,0.583,0.168,0.231,0.566,0.242,0.053
2013-01-07 10:00:00,0.838,0.504,1.499,0.405,0.522,0.17,0.275,0.472,0.07,0.047
2013-01-07 11:00:00,0.747,1.15,1.766,0.475,1.368,0.144,0.229,0.337,0.063,0.185
2013-01-07 12:00:00,0.731,0.912,1.324,0.451,0.767,0.162,2.744,2.586,0.066,0.221
2013-01-07 13:00:00,0.715,2.001,1.127,0.419,0.437,0.143,2.945,0.877,0.073,0.174
2013-01-07 14:00:00,0.502,2.561,1.797,0.746,1.436,0.157,1.366,0.873,0.063,0.37
2013-01-07 15:00:00,0.574,2.016,1.21,0.32,0.359,0.19,0.663,0.337,0.063,0.152
2013-01-07 16:00:00,0.716,1.086,1.316,1.882,0.29,0.278,0.567,0.438,0.063,0.463
2013-01-07 17:00:00,0.746,1.02,1.192,0.872,0.366,0.169,0.539,0.406,0.072,0.203
2013-01-07 18:00:00,0.658,1.445,1.354,0.905,0.626,0.185,0.562,0.537,0.065,0.385
2013-01-07 19:00:00,0.427,1.474,1.368,0.877,0.528,0.161,0.452,0.908,0.064,0.295
2013-01-07 20:00:00,0.323,1.332,1.166,0.834,0.65,0.179,0.574,1.259,0.168,0.416
2013-01-07 21:00:00,0.395,1.317,0.138,0.919,0.571,0.176,1.408,0.703,0.472,0.301
2013-01-07 22:00:00,0.76,1.411,0.376,1.719,0.567,0.161,0.947,0.621,0.833,0.304
2013-01-07 23:00:00,0.712,1.317,0.533,0.871,0.315,0.15,1.511,0.569,0.35,0.251
2013-01-08 00:00:00,0.129,1.33,0.059,0.712,0.118,0.214,1.637,0.684,0.069,0.165
2013-01-08 01:00:00,0.115,1.274,0.06,0.284,0.122,0.163,1.336,1.878,0.075,0.101
2013-01-08 02:00:00,0.039,1.062,1.584,0.194,0.073,0.178,0.443,0.324,0.069,0.071
2013-01-08 03:00:00,0.04,0.686,0.08,0.208,0.066,0.184,0.305,0.286,0.064,0.068
2013-01-08 04:00:00,0.041,0.57,0.061,0.182,0.077,0.152,0.416,0.202,0.071,0.055
2013-01-08 05:00:00,0.04,0.56,0.055,0.179,0.068,0.147,0.234,0.298,0.071,0.061
2013-01-08 06:00:00,0.039,0.572,0.054,0.185,0.058,0.154,0.316,0.24,0.064,0.07
2013-01-08 07:00:00,0.122,0.557,0.139,0.173,0.545,0.201,0.382,0.224,0.168,0.073
2013-01-08 08:00:00,0.199,0.567,2.579,0.167,0.623,0.172,0.231,0.524,0.543,0.432
2013-01-08 09:00:00,0.552,0.712,2.382,0.174,0.274,0.166,0.429,0.441,0.24,0.238
2013-01-08 10:00:00,0.681,1.55,2.308,0.314,0.097,0.162,0.244,1.51,0.078,0.388
2013-01-08 11:00:00,0.391,1.109,2.744,0.514,0.117,0.149,0.351,1.429,0.063,0.209
2013-01-08 12:00:00,0.145,0.924,2.179,0.345,0.11,0.149,0.406,0.615,0.064,0.201
2013-01-08 13:00:00,0.304,0.55,1.958,0.401,0.07,0.143,0.367,0.422,0.074,0.212
2013-01-08 14:00:00,0.323,0.485,0.664,0.387,0.071,0.154,0.263,0.585,0.062,0.496
2013-01-08 15:00:00,0.375,1.569,0.246,0.448,0.075,0.151,0.214,0.363,0.062,0.125
2013-01-08 16:00:00,0.882,0.944,0.157,0.425,0.077,0.274,0.12,1.357,0.061,0.109
2013-01-08 17:00:00,1.121,0.37,0.16,1.317,1.261,0.145,0.25,0.628,0.068,0.188
2013-01-08 18:00:00,0.877,0.361,0.528,1.753,2.016,0.167,0.716,0.546,0.066,0.349
2013-01-08 19:00:00,1.147,0.368,0.302,0.889,2.12,0.156,1.662,1.168,0.06,0.207
2013-01-08 20:00:00,0.319,0.472,0.276,2.163,1.076,0.177,3.553,0.982,0.488,0.171
2013-01-08 21:00:00,0.407,0.92,0.232,0.941,1.096,0.157,1.537,0.734,1.437,0.179
2013-01-08 22:00:00,0.22,1.821,0.154,0.869,0.921,0.414,0.814,0.979,0.877,0.202
2013-01-08 23:00:00,0.161,1.618,0.142,0.564,0.535,0.347,0.824,0.885,0.738,0.166
2013-01-09 00:00:00,0.217,1.444,0.928,0.336,0.19,0.241,0.41,0.772,0.072,0.148
2013-01-09 01:00:00,0.129,1.109,0.098,0.179,0.273,0.167,0.293,1.382,0.081,0.106
2013-01-09 02:00:00,0.128,0.936,0.1,0.179,0.296,0.143,0.133,0.23,0.066,0.045
2013-01-09 03:00:00,0.071,0.731,0.101,0.183,0.286,0.168,0.132,0.176,0.075,0.07
2013-01-09 04:00:00,0.041,0.58,0.099,0.182,0.276,0.143,0.133,0.283,0.068,0.04
2013-01-09 05:00:00,0.039,0.566,1.156,0.185,0.258,0.162,0.131,0.21,0.066,0.071
2013-01-09 06:00:00,0.121,0.557,0.271,0.187,0.283,0.16,0.122,0.173,0.075,0.04
2013-01-09 07:00:00,0.131,0.564,0.265,0.183,1.306,0.201,0.128,0.273,0.156,0.075
2013-01-09 08:00:00,0.127,0.828,0.228,0.173,1.592,0.464,0.115,0.457,1.123,0.343
2013-01-09 09:00:00,0.124,0.784,0.222,0.348,0.716,0.33,0.113,0.47,0.22,0.151
2013-01-09 10:00:00,0.037,0.63,0.745,0.525,0.615,0.259,0.286,0.468,0.069,0.058
2013-01-09 11:00:00,0.17,0.86,2.378,0.477,0.495,0.23,0.187,0.325,0.071,0.176
2013-01-09 12:00:00,0.036,0.886,2.64,0.842,0.43,0.41,0.339,0.22,0.063,0.092
2013-01-09 13:00:00,0.04,0.87,2.182,0.265,0.78,0.257,0.119,0.274,0.066,0.149
2013-01-09 14:00:00,0.049,1.564,0.13,0.328,0.378,0.192,0.225,0.163,0.075,0.624
2013-01-09 15:00:00,0.05,1.131,0.111,0.374,0.09,0.188,0.241,0.443,0.066,0.182
2013-01-09 16:00:00,0.049,0.821,0.513,0.309,0.119,0.319,0.187,0.326,0.062,0.25
2013-01-09 17:00:00,0.29,0.757,0.108,0.268,1.283,0.369,0.3,0.433,0.063,0.33
2013-01-09 18:00:00,0.564,0.74,0.085,0.894,1.696,0.635,0.232,0.586,0.073,0.275
2013-01-09 19:00:00,0.651,1.101,1.047,1.989,1.403,1.085,0.573,1.001,0.065,0.437
2013-01-09 20:00:00,0.384,0.875,0.25,2.22,0.749,1.104,2.706,0.625,0.168,0.321
2013-01-09 21:00:00,0.407,1.112,0.374,0.962,0.756,0.343,3.879,0.816,0.162,0.232
2013-01-09 22:00:00,0.221,1.085,1.211,1.107,0.66,0.374,3.186,0.981,0.701,0.184
2013-01-09 23:00:00,0.22,1.192,0.647,1.411,0.228,0.295,0.475,0.851,0.385,0.462
2013-01-10 00:00:00,0.158,1.033,0.099,0.408,0.1,0.158,0.624,0.84,0.07,0.148
2013-01-10 01:00:00,0.04,0.814,0.099,0.192,0.125,0.184,0.454,1.654,0.07,0.085
2013-01-10 02:00:00,0.039,0.852,0.11,0.19,0.069,0.193,0.182,0.281,0.074,0.087
2013-01-10 03:00:00,0.038,0.865,0.805,0.205,0.059,0.155,0.124,0.33,0.064,0.081
2013-01-10 04:00:00,0.041,0.651,0.099,0.228,0.074,0.144,0.131,0.222,0.064,0.085
2013-01-10 05:00:00,0.04,0.393,0.099,0.247,0.071,0.143,0.118,0.287,0.064,0.093
2013-01-10 06:00:00,0.039,0.4,0.199,0.219,0.065,0.157,0.129,0.284,0.064,0.089
2013-01-10 07:00:00,0.039,0.401,1.536,0.217,0.716,0.207,0.245,0.219,0.177,0.103
2013-01-10 08:00:00,0.037,0.566,1.459,0.224,0.762,0.441,0.133,0.552,0.624,0.442
2013-01-10 09:00:00,0.077,0.535,1.391,0.262,0.502,0.378,0.246,0.646,0.209,0.131
2013-01-10 10:00:00,0.335,0.265,1.689,0.389,0.116,0.945,0.228,0.592,0.074,0.076
2013-01-10 11:00:00,0.516,0.467,1.657,0.388,0.087,0.993,0.136,1.023,0.066,0.071
2013-01-10 12:00:00,0.687,0.396,1.344,0.332,0.063,0.95,1.226,1.759,0.061,0.244
2013-01-10 13:00:00,0.749,1.033,1.291,0.644,0.06,0.487,3.326,0.823,0.73,0.139
2013-01-10 14:00:00,0.518,0.688,1.424,0.652,0.057,0.763,3.462,0.841,0.557,0.176
2013-01-10 15:00:00,0.636,1.164,1.421,0.577,0.305,0.28,0.457,0.393,0.066,0.149
2013-01-10 16:00:00,0.649,0.801,0.049,0.38,0.243,0.407,0.107,0.396,0.063,0.528
2013-01-10 17:00:00,0.293,0.968,0.309,0.705,0.671,0.443,0.237,0.475,0.062,0.283
2013-01-10 18:00:00,0.258,1.47,0.251,0.839,0.939,0.421,0.499,0.607,0.063,0.288
2013-01-10 19:00:00,0.535,1.749,1.082,0.845,0.872,0.361,0.336,1.241,0.064,0.399
2013-01-10 20:00:00,0.523,1.024,0.643,0.865,1.183,0.361,0.522,0.612,0.17,0.356
2013-01-10 21:00:00,0.584,0.91,2.126,2.824,1.279,0.359,0.28,0.754,0.176,0.257
2013-01-10 22:00:00,0.671,0.933,0.124,1.772,1.214,0.362,0.568,1.118,0.17,0.407
2013-01-10 23:00:00,0.22,1.604,0.081,0.919,0.826,0.303,0.481,0.699,0.661,0.25
2013-01-11 00:00:00,0.194,1.436,0.067,0.599,0.243,0.187,0.583,0.584,0.376,0.212
2013-01-11 01:00:00,0.112,1.241,0.294,0.217,0.126,0.144,0.659,0.651,0.078,0.131
2013-01-11 02:00:00,0.039,0.765,1.464,0.184,0.076,0.145,0.313,1.705,0.066,0.113
2013-01-11 03:00:00,0.041,0.605,0.059,0.173,0.055,0.144,0.138,0.467,0.064,0.119
2013-01-11 04:00:00,0.041,0.623,1.468,0.193,0.077,0.144,0.125,0.383,0.065,0.112
2013-01-11 05:00:00,0.038,0.598,1.703,0.209,0.073,0.151,0.125,0.378,0.065,0.046
2013-01-11 06:00:00,0.038,0.586,0.082,0.216,0.065,0.15,0.125,0.42,0.064,0.067
2013-01-11 07:00:00,0.041,0.6,0.563,0.211,1.379,0.202,0.134,0.354,0.177,0.053
2013-01-11 08:00:00,0.133,0.599,1.815,0.199,1.066,0.401,0.291,0.66,0.494,0.37
2013-01-11 09:00:00,0.129,0.604,1.351,0.195,0.801,0.434,2.011,0.63,0.301,0.212
2013-01-11 10:00:00,1.316,0.614,1.644,0.346,0.665,0.793,3.228,0.591,0.06,0.177
2013-01-11 11:00:00,1.369,0.674,2.549,0.521,0.653,1,0.15,0.77,0.065,0.238
2013-01-11 12:00:00,0.654,1.456,1.189,0.377,0.255,1.002,0.319,1.035,0.072,0.197
2013-01-11 13:00:00,0.552,1.165,1.174,0.337,0.104,0.517,0.403,0.268,0.065,0.202
2013-01-11 14:00:00,0.638,1.347,2.525,0.843,0.269,0.595,0.706,0.294,0.064,0.445
2013-01-11 15:00:00,0.614,0.982,2.194,0.849,0.619,0.416,0.154,0.226,0.063,0.682
2013-01-11 16:00:00,0.671,0.775,2.122,0.416,0.187,0.258,0.108,0.306,0.062,0.35
2013-01-11 17:00:00,0.605,1.211,2.265,1.559,0.468,0.284,0.55,0.361,0.063,0.284
2013-01-11 18:00:00,0.605,2.28,2.253,1.201,0.643,0.52,0.835,0.486,0.063,0.379
2013-01-11 19:00:00,0.517,2.172,2.466,1.057,1.135,1.19,1.104,0.926,0.062,0.285
2013-01-11 20:00:00,0.389,1.92,2.294,1.962,1.495,1.159,0.686,1.118,0.202,0.234
2013-01-11 21:00:00,0.314,2.069,2.395,2.801,1.281,0.347,0.594,0.738,0.514,0.233
2013-01-11 22:00:00,0.317,2.041,2.29,2.128,1.844,0.325,0.642,0.888,0.512,0.262
