Time,House_91,House_92,House_93,House_94,House_95,House_96,House_97,House_98,House_99,House_100
2013-01-01 01:00:00,0.259,0.053,0.314,0.533,2.006,0.533,0.162,0.11,0.063,0.211
2013-01-01 02:00:00,0.234,0.095,0.073,0.173,1.173,0.244,0.29,0.095,0.028,0.095
2013-01-01 03:00:00,0.234,0.081,0.096,0.209,1.199,0.233,0.115,0.111,0.047,0.151
2013-01-01 04:00:00,0.244,0.055,0.064,0.264,0.977,0.234,0.098,0.1,0.051,0.111
2013-01-01 05:00:00,0.23,0.059,0.088,0.187,0.526,0.239,0.106,0.099,0.022,0.091
2013-01-01 06:00:00,0.226,0.042,0.078,0.136,0.518,0.238,0.096,0.111,0.052,0.116
2013-01-01 07:00:00,0.227,0.059,0.077,0.216,0.549,0.252,0.095,0.09,0.217,0.117
2013-01-01 08:00:00,0.299,0.058,0.13,0.222,0.498,0.409,0.273,0.116,0.29,0.178
2013-01-01 09:00:00,0.25,0.059,0.363,0.147,0.394,0.416,0.817,0.092,0.357,0.308
2013-01-01 10:00:00,0.244,0.053,0.585,0.182,0.387,0.427,0.349,0.105,0.163,0.306
2013-01-01 11:00:00,0.231,0.064,0.992,1.721,0.893,0.575,0.235,0.1,0.09,0.357
2013-01-01 12:00:00,0.221,0.046,1.337,2.022,2.097,0.442,0.184,0.096,0.054,0.149
2013-01-01 13:00:00,0.234,0.03,1.078,0.848,1.171,0.215,0.123,0.114,0.194,0.285
2013-01-01 14:00:00,0.226,0.049,0.831,0.552,1.522,0.219,0.731,0.086,0.127,0.221
2013-01-01 15:00:00,0.211,0.063,0.887,0.627,1.493,0.217,2.3,0.104,0.118,0.078
2013-01-01 16:00:00,0.22,0.254,0.793,0.552,0.98,0.244,0.226,0.097,0.228,0.193
2013-01-01 17:00:00,0.223,0.138,0.789,0.838,1.124,1.693,0.275,0.087,0.097,0.245
2013-01-01 18:00:00,0.206,0.146,0.687,0.769,3.48,0.951,0.354,0.106,0.158,0.278
2013-01-01 19:00:00,0.28,0.052,0.921,0.861,3.772,1.04,0.253,0.086,0.381,0.272
2013-01-01 20:00:00,0.291,0.264,1.951,0.988,4.102,0.825,0.24,0.099,0.211,0.326
2013-01-01 21:00:00,0.286,0.769,1.542,0.989,3.01,0.827,0.252,0.1,0.25,0.279
2013-01-01 22:00:00,0.288,0.2,1.615,1.169,1.187,0.825,0.356,0.09,0.126,0.124
2013-01-01 23:00:00,0.309,0.17,2.373,0.796,0.826,0.704,0.109,0.106,0.036,0.213
2013-01-02 00:00:00,0.32,0.261,0.361,0.64,0.511,0.515,0.088,0.091,0.068,0.181
2013-01-02 01:00:00,0.247,0.288,0.092,0.356,0.379,0.519,0.103,0.099,0.042,0.152
2013-01-02 02:00:00,0.243,0.113,0.08,0.214,0.373,0.533,0.101,0.098,0.026,0.105
2013-01-02 03:00:00,0.243,0.036,0.082,0.118,0.369,0.531,0.088,0.097,0.05,0.127
2013-01-02 04:00:00,0.23,0.066,0.093,0.156,0.364,0.521,0.097,0.103,0.029,0.112
2013-01-02 05:00:00,0.241,0.055,0.068,0.114,0.392,0.457,0.099,0.09,0.04,0.103
2013-01-02 06:00:00,0.241,0.032,0.085,0.148,0.493,0.292,0.096,0.108,0.052,0.188
2013-01-02 07:00:00,0.216,0.07,0.183,0.282,0.512,0.533,0.213,0.086,0.207,0.221
2013-01-02 08:00:00,0.293,0.06,1.576,0.307,0.442,0.572,0.336,0.105,0.295,0.301
2013-01-02 09:00:00,0.253,0.041,0.845,0.163,1.229,0.655,0.158,0.084,0.171,0.208
2013-01-02 10:00:00,0.228,0.06,1.156,0.173,0.558,0.565,0.221,0.107,0.372,0.318
2013-01-02 11:00:00,0.215,0.064,1.983,0.339,0.563,0.555,0.103,0.553,0.228,0.166
2013-01-02 12:00:00,0.227,0.032,1.372,0.567,0.562,0.501,0.199,0.679,0.181,0.313
2013-01-02 13:00:00,0.289,0.06,0.624,0.782,0.754,0.527,0.097,0.656,0.148,0.167
2013-01-02 14:00:00,0.096,0.063,0.125,0.583,0.686,0.458,0.162,1.183,0.142,0.534
2013-01-02 15:00:00,0.091,0.062,0.082,0.513,0.477,0.599,0.1,0.408,0.288,0.164
2013-01-02 16:00:00,0.095,0.022,0.29,0.553,0.447,0.649,0.106,0.721,0.175,0.271
2013-01-02 17:00:00,0.172,0.064,0.684,0.744,0.481,0.817,0.198,0.925,0.122,0.614
2013-01-02 18:00:00,0.164,0.06,0.879,0.859,0.463,1.04,0.271,0.792,0.172,0.596
2013-01-02 19:00:00,0.175,1.333,1.016,2.015,3.204,0.885,0.976,0.728,0.22,0.426
2013-01-02 20:00:00,0.177,0.144,1.425,1.965,2.354,0.798,0.458,0.134,0.24,0.331
2013-01-02 21:00:00,0.172,0.139,0.99,1.251,2.032,0.817,0.389,0.155,0.305,0.659
2013-01-02 22:00:00,0.168,0.223,1.309,0.872,1.76,0.787,0.413,0.088,0.033,0.608
2013-01-02 23:00:00,0.179,0.237,0.399,0.827,1.707,0.559,0.168,0.089,0.069,0.128
2013-01-03 00:00:00,0.182,0.121,0.074,0.467,1.499,0.282,0.091,0.081,0.065,0.174
2013-01-03 01:00:00,0.116,0.147,0.116,0.208,0.394,0.27,0.101,0.099,0.02,0.13
2013-01-03 02:00:00,0.112,0.042,0.069,0.149,0.363,0.288,0.1,0.083,0.051,0.121
2013-01-03 03:00:00,0.114,0.05,0.122,0.172,0.372,0.283,0.098,0.092,0.04,0.143
2013-01-03 04:00:00,0.101,0.048,0.055,0.134,0.37,0.281,0.085,0.091,0.027,0.117
2013-01-03 05:00:00,0.108,0.06,0.098,0.123,0.492,0.27,0.099,0.081,0.052,0.11
2013-01-03 06:00:00,0.11,0.034,0.149,0.139,0.508,0.279,0.099,0.099,0.027,0.076
2013-01-03 07:00:00,0.103,0.058,0.659,0.213,0.514,0.428,0.1,0.08,0.176,0.149
2013-01-03 08:00:00,0.168,0.058,1.229,0.197,0.496,0.605,1.01,0.086,0.362,0.187
2013-01-03 09:00:00,0.122,0.043,0.564,0.447,0.865,1.411,0.238,0.083,0.185,0.219
2013-01-03 10:00:00,0.101,0.047,0.544,0.395,0.701,0.583,0.098,0.414,0.244,0.291
2013-01-03 11:00:00,0.092,0.055,2.093,0.288,0.607,0.52,0.102,0.741,0.088,0.141
2013-01-03 12:00:00,0.101,0.044,0.904,0.564,0.581,0.493,0.103,0.583,0.081,0.098
2013-01-03 13:00:00,0.106,0.046,0.55,1.092,0.565,0.528,0.102,0.473,0.196,0.179
2013-01-03 14:00:00,0.103,0.04,0.061,0.281,0.581,0.498,0.088,0.103,0.163,0.109
2013-01-03 15:00:00,0.094,0.053,0.662,0.306,0.596,0.497,0.174,0.331,0.103,0.093
2013-01-03 16:00:00,0.108,0.059,1.541,0.429,0.656,0.536,0.103,0.97,0.402,0.521
2013-01-03 17:00:00,0.105,0.044,1.607,0.556,1.221,0.53,0.339,0.324,0.126,0.362
2013-01-03 18:00:00,0.094,0.04,0.987,0.517,1.597,0.822,0.47,0.09,0.136,0.265
2013-01-03 19:00:00,0.153,0.041,0.327,1.275,3.403,0.565,0.453,0.078,0.365,0.237
2013-01-03 20:00:00,0.17,1.075,0.52,2.216,3.468,0.262,0.366,0.1,0.159,0.799
2013-01-03 21:00:00,0.18,0.971,0.776,0.816,2.709,0.255,0.377,0.087,0.209,0.623
2013-01-03 22:00:00,0.172,0.234,1.149,0.859,2.845,0.578,0.453,0.085,0.068,0.249
2013-01-03 23:00:00,0.185,0.27,0.682,1.214,2.53,0.444,0.404,0.103,0.056,0.157
2013-01-04 00:00:00,0.195,0.383,0.208,0.458,2.263,0.402,0.12,0.08,0.045,0.237
2013-01-04 01:00:00,0.122,0.121,0.084,0.2,1.694,0.409,0.106,0.096,0.051,0.158
2013-01-04 02:00:00,0.105,0.15,0.096,0.15,1.379,0.299,0.104,0.095,0.035,0.121
2013-01-04 03:00:00,0.114,0.05,0.073,0.16,1.558,0.306,0.1,0.08,0.034,0.123
2013-01-04 04:00:00,0.108,0.049,0.087,0.244,0.377,0.279,0.09,0.103,0.051,0.127
2013-01-04 05:00:00,0.1,0.062,0.079,0.233,0.389,0.266,0.102,0.085,0.023,0.108
2013-01-04 06:00:00,0.11,0.035,0.071,0.143,0.503,0.285,0.1,0.089,0.123,0.103
2013-01-04 07:00:00,0.104,0.05,0.382,0.212,0.553,0.305,0.1,0.092,0.164,0.146
2013-01-04 08:00:00,0.164,0.061,0.707,0.272,1.033,0.289,0.335,0.084,0.351,0.173
2013-01-04 09:00:00,0.117,0.055,1.129,0.231,1.232,0.311,0.226,0.096,0.088,0.209
2013-01-04 10:00:00,0.108,0.063,0.989,0.584,0.566,0.54,0.106,0.079,0.051,0.309
2013-01-04 11:00:00,0.103,0.031,1.683,0.523,0.595,0.51,0.103,0.09,0.026,0.304
2013-01-04 12:00:00,0.097,0.042,2.151,0.654,0.599,0.386,0.102,0.09,0.043,0.1
2013-01-04 13:00:00,0.108,0.057,0.788,1.466,0.619,0.34,0.088,0.075,0.206,0.162
2013-01-04 14:00:00,0.108,0.042,0.235,0.937,0.556,0.575,0.105,0.104,0.177,0.123
2013-01-04 15:00:00,0.098,0.055,0.152,0.652,0.598,0.474,0.104,0.08,0.126,0.431
2013-01-04 16:00:00,0.098,0.055,0.685,0.596,0.575,0.604,0.188,0.085,0.209,0.321
2013-01-04 17:00:00,0.106,0.025,0.972,0.862,3.951,0.607,0.457,0.094,0.118,0.16
2013-01-04 18:00:00,0.098,0.06,0.748,1.877,2.984,0.695,0.502,0.077,0.147,0.143
2013-01-04 19:00:00,0.151,0.119,0.938,1.211,3.764,0.628,0.629,0.095,0.222,0.617
2013-01-04 20:00:00,0.175,0.206,1.01,1.316,4.802,0.688,0.457,0.077,0.234,1.186
2013-01-04 21:00:00,0.183,0.159,0.857,1.106,4.247,0.728,0.337,0.09,0.165,0.619
2013-01-04 22:00:00,0.179,0.376,0.689,1.076,1.904,0.657,0.395,0.086,0.07,0.29
2013-01-04 23:00:00,0.182,0.274,0.588,0.756,1.219,0.585,0.312,0.082,0.052,0.184
2013-01-05 00:00:00,0.196,0.153,0.639,0.304,1.189,0.288,0.157,0.103,0.048,0.129
2013-01-05 01:00:00,0.127,0.146,0.644,0.214,1.074,0.239,0.105,0.076,0.051,0.107
2013-01-05 02:00:00,0.099,0.069,0.117,0.167,0.381,0.24,0.096,0.098,0.027,0.15
2013-01-05 03:00:00,0.114,0.071,0.052,0.126,0.408,0.232,0.092,0.084,0.043,0.102
2013-01-05 04:00:00,0.11,0.053,0.102,0.164,0.536,0.227,0.108,0.089,0.05,0.103
2013-01-05 05:00:00,0.098,0.051,0.072,0.121,0.433,0.235,0.106,0.091,0.018,0.155
2013-01-05 06:00:00,0.106,0.069,0.08,0.172,0.499,0.228,0.096,0.083,0.138,0.111
2013-01-05 07:00:00,0.104,0.069,0.095,0.326,0.525,0.249,0.097,0.092,0.224,0.097
2013-01-05 08:00:00,0.164,0.039,0.07,0.26,0.847,0.216,0.387,0.08,0.819,0.112
2013-01-05 09:00:00,0.204,0.066,0.344,0.184,0.64,0.255,0.763,0.093,0.24,0.216
2013-01-05 10:00:00,0.477,0.067,1.115,0.167,0.526,0.368,0.094,0.081,0.329,0.377
2013-01-05 11:00:00,0.974,0.045,0.82,0.769,1.55,1.299,0.092,0.094,0.297,0.361
2013-01-05 12:00:00,0.524,0.041,3.187,0.982,1.743,0.554,0.551,0.074,0.13,0.324
2013-01-05 13:00:00,0.431,0.282,0.87,0.218,1.755,0.279,0.268,0.806,0.202,0.245
2013-01-05 14:00:00,0.438,0.19,0.354,0.373,1.82,0.271,0.172,0.438,0.298,0.12
2013-01-05 15:00:00,0.894,0.042,1.886,0.475,1.398,0.417,0.839,0.264,0.204,0.177
2013-01-05 16:00:00,0.448,0.12,2.006,0.52,1.083,0.607,1.927,0.158,0.099,0.119
2013-01-05 17:00:00,1.194,0.187,0.954,0.58,2.27,0.696,0.683,0.175,0.193,0.382
2013-01-05 18:00:00,0.264,0.097,0.847,0.714,1.735,0.648,0.524,0.169,0.172,0.268
2013-01-05 19:00:00,0.421,0.048,1.162,0.778,1.459,0.7,0.668,0.161,0.25,0.282
2013-01-05 20:00:00,0.718,0.145,0.509,0.981,2.795,0.776,0.388,0.223,0.179,0.313
2013-01-05 21:00:00,0.59,0.049,0.214,1.012,2.475,0.272,0.322,0.726,0.214,0.272
2013-01-05 22:00:00,0.586,0.02,0.154,0.788,1.742,0.231,0.386,0.311,0.17,0.636
2013-01-05 23:00:00,0.617,0.047,0.88,0.424,1.606,0.413,0.333,0.304,0.095,0.154
2013-01-06 00:00:00,0.657,0.044,0.69,0.241,1.414,0.611,0.138,0.905,0.058,0.163
2013-01-06 01:00:00,0.713,0.087,0.118,0.218,0.841,0.427,0.103,0.283,0.052,0.189
2013-01-06 02:00:00,0.708,0.168,0.07,0.198,0.383,0.396,0.096,0.33,0.035,0.147
2013-01-06 03:00:00,0.671,0.127,0.099,0.19,0.387,0.239,0.108,0.101,0.037,0.151
2013-01-06 04:00:00,0.131,0.056,0.077,0.153,0.37,0.24,0.1,0.115,0.051,0.143
2013-01-06 05:00:00,0.113,0.07,0.063,0.133,0.415,0.244,0.101,0.092,0.027,0.117
2013-01-06 06:00:00,0.113,0.023,0.107,0.13,0.514,0.231,0.083,0.163,0.067,0.102
2013-01-06 07:00:00,0.103,0.066,0.046,0.214,1.185,0.229,0.099,0.186,0.242,0.086
2013-01-06 08:00:00,0.168,0.065,0.115,0.215,1.247,0.268,0.294,0.115,0.281,0.145
2013-01-06 09:00:00,0.182,0.04,0.33,0.162,1.144,0.42,0.845,0.091,0.254,0.262
2013-01-06 10:00:00,0.183,0.045,0.617,0.338,1.391,0.443,0.213,0.309,0.249,0.204
2013-01-06 11:00:00,0.15,0.066,1.213,0.87,2.403,1.061,0.118,0.645,0.133,0.843
2013-01-06 12:00:00,0.229,0.047,0.853,0.468,2.018,0.896,0.165,0.206,0.128,0.311
2013-01-06 13:00:00,0.63,0.055,0.333,0.96,1.112,0.538,0.108,0.331,0.286,0.241
2013-01-06 14:00:00,0.686,0.033,2.973,1.012,0.979,0.569,0.228,0.272,0.101,0.09
2013-01-06 15:00:00,0.579,0.113,2.42,0.712,1.079,0.556,0.277,0.233,0.145,0.646
2013-01-06 16:00:00,0.291,0.064,2.068,1.369,3.446,0.566,0.256,0.256,0.167,0.094
2013-01-06 17:00:00,0.173,0.145,1.032,0.991,2.548,0.601,0.486,0.248,0.418,0.215
2013-01-06 18:00:00,0.167,0.343,0.88,0.948,1.995,0.727,0.555,1.676,0.146,0.24
2013-01-06 19:00:00,0.404,0.203,0.857,2.082,2.184,0.704,0.733,1.04,0.252,0.351
2013-01-06 20:00:00,0.923,0.118,1.231,1.975,1.983,0.78,0.665,0.885,0.184,0.341
2013-01-06 21:00:00,0.958,0.088,1.666,1.467,2.199,1.095,0.433,1.175,0.255,0.495
2013-01-06 22:00:00,0.873,0.249,2.022,1.019,2.46,0.889,0.449,1.121,0.07,0.445
2013-01-06 23:00:00,0.897,0.123,0.308,0.377,2.164,0.772,0.268,0.511,0.061,0.222
2013-01-07 00:00:00,0.903,0.11,0.108,0.172,0.547,0.683,0.108,0.127,0.042,0.148
2013-01-07 01:00:00,0.734,0.122,0.097,0.118,0.322,0.408,0.096,0.123,0.052,0.166
2013-01-07 02:00:00,0.479,0.06,0.079,0.153,0.324,0.303,0.112,0.108,0.038,0.169
2013-01-07 03:00:00,0.131,0.024,0.11,0.245,0.311,0.297,0.111,0.103,0.032,0.107
2013-01-07 04:00:00,0.098,0.049,0.064,0.203,0.306,0.288,0.108,0.121,0.051,0.094
2013-01-07 05:00:00,0.109,0.047,0.106,0.145,0.353,0.327,0.089,0.105,0.026,0.144
2013-01-07 06:00:00,0.112,0.084,0.521,0.148,0.448,0.325,0.101,0.162,0.117,0.189
2013-01-07 07:00:00,0.097,0.08,0.75,0.214,0.441,0.453,0.16,0.357,0.163,0.185
2013-01-07 08:00:00,0.255,0.065,0.97,1.278,0.38,0.52,0.446,0.38,0.294,0.277
2013-01-07 09:00:00,0.604,0.06,0.242,0.974,0.763,0.67,0.404,0.106,0.162,0.248
2013-01-07 10:00:00,0.116,0.02,0.069,0.225,0.712,0.617,0.127,0.117,0.505,0.21
2013-01-07 11:00:00,0.1,0.05,0.084,0.114,0.834,0.564,0.175,0.097,0.119,0.249
2013-01-07 12:00:00,0.11,0.046,0.07,0.125,0.724,0.518,0.223,0.1,0.141,0.944
2013-01-07 13:00:00,0.107,0.03,0.084,0.113,0.258,0.533,0.231,0.117,0.132,0.432
2013-01-07 14:00:00,0.088,0.036,0.047,0.115,0.274,0.51,0.183,0.095,0.172,0.184
2013-01-07 15:00:00,0.099,0.034,0.159,0.326,0.316,0.504,0.095,0.106,0.183,0.118
2013-01-07 16:00:00,0.102,0.035,0.171,0.316,0.739,0.596,0.133,0.11,0.264,0.25
2013-01-07 17:00:00,0.096,0.032,0.663,0.662,1.152,0.834,0.279,0.092,0.124,0.248
2013-01-07 18:00:00,0.096,0.042,0.905,1.079,1.568,0.751,0.539,0.429,0.136,0.338
2013-01-07 19:00:00,0.167,0.311,1.12,1.516,1.947,0.608,0.455,0.236,0.241,0.616
2013-01-07 20:00:00,0.174,0.216,0.839,1.635,1.716,0.676,0.344,0.705,0.251,0.554
2013-01-07 21:00:00,0.163,0.212,0.861,0.895,1.92,0.641,0.289,0.772,0.229,0.542
2013-01-07 22:00:00,0.174,0.33,1.285,0.931,2.243,0.623,0.373,0.583,0.145,0.287
2013-01-07 23:00:00,0.18,0.219,0.69,0.606,1.139,0.416,0.19,0.485,0.069,0.183
2013-01-08 00:00:00,0.709,0.211,0.121,0.23,0.374,0.39,0.113,0.113,0.05,0.126
2013-01-08 01:00:00,0.653,0.095,0.053,0.148,0.31,0.276,0.108,0.105,0.036,0.124
2013-01-08 02:00:00,0.332,0.049,0.121,0.139,0.306,0.244,0.09,0.121,0.052,0.122
2013-01-08 03:00:00,0.173,0.036,0.074,0.115,0.318,0.296,0.107,0.101,0.026,0.151
2013-01-08 04:00:00,0.151,0.031,0.101,0.149,0.303,0.261,0.098,0.108,0.043,0.115
2013-01-08 05:00:00,0.162,0.045,0.094,0.111,0.33,0.244,0.09,0.119,0.051,0.106
2013-01-08 06:00:00,0.158,0.106,0.395,0.176,0.457,0.29,0.089,0.156,0.111,0.203
2013-01-08 07:00:00,0.118,0.089,0.509,0.337,0.444,0.252,0.103,0.416,0.116,0.233
2013-01-08 08:00:00,0.273,0.049,0.797,0.441,1.258,0.346,0.664,0.261,0.323,0.262
2013-01-08 09:00:00,0.477,0.067,0.367,0.731,1.2,0.598,0.694,0.112,0.169,0.181
2013-01-08 10:00:00,0.098,0.031,0.192,0.622,0.328,0.438,0.283,0.093,0.307,0.215
2013-01-08 11:00:00,0.105,0.048,0.178,0.57,0.339,0.287,0.109,0.103,0.13,0.354
2013-01-08 12:00:00,0.109,0.044,0.182,0.402,0.428,0.318,0.102,0.112,0.034,0.279
2013-01-08 13:00:00,0.106,0.034,0.48,0.511,0.331,0.568,0.088,0.097,0.129,0.286
2013-01-08 14:00:00,0.095,0.029,0.376,0.58,0.483,0.533,0.091,0.096,0.174,0.17
2013-01-08 15:00:00,0.11,0.036,0.117,0.503,0.621,0.564,0.107,0.115,0.101,0.092
2013-01-08 16:00:00,0.103,0.036,0.16,0.373,0.827,0.545,0.177,0.093,0.199,0.168
2013-01-08 17:00:00,0.086,0.037,0.372,0.906,1.611,0.608,0.397,0.133,0.134,0.251
2013-01-08 18:00:00,0.095,0.045,0.967,0.955,1.923,0.772,0.531,0.607,0.128,0.339
2013-01-08 19:00:00,0.169,0.676,1.431,1.026,2.938,0.735,0.651,0.412,0.246,0.297
2013-01-08 20:00:00,0.17,1.286,2.203,0.899,2.624,0.661,0.348,0.749,0.247,0.858
2013-01-08 21:00:00,0.168,0.322,1.461,1.165,1.588,0.676,0.243,1.605,0.133,0.479
2013-01-08 22:00:00,0.529,0.15,0.725,0.876,1.301,0.67,0.231,1.113,0.071,0.176
2013-01-08 23:00:00,0.776,0.215,0.624,0.647,1.153,0.734,0.156,0.267,0.063,0.145
2013-01-09 00:00:00,0.759,0.283,0.66,0.308,0.597,0.746,0.117,0.119,0.04,0.173
2013-01-09 01:00:00,0.306,0.069,0.068,0.158,0.296,0.625,0.109,0.109,0.052,0.11
2013-01-09 02:00:00,0.196,0.058,0.121,0.136,0.301,0.581,0.085,0.102,0.04,0.109
2013-01-09 03:00:00,0.181,0.053,0.052,0.133,0.409,0.312,0.1,0.116,0.029,0.134
2013-01-09 04:00:00,0.204,0.051,0.12,0.143,0.337,0.234,0.096,0.111,0.051,0.114
2013-01-09 05:00:00,0.184,0.022,0.061,0.14,0.339,0.258,0.098,0.095,0.034,0.11
2013-01-09 06:00:00,0.145,0.089,0.158,0.167,0.46,0.213,0.098,0.179,0.037,0.102
2013-01-09 07:00:00,0.151,0.054,0.545,0.384,0.444,0.452,0.105,0.375,0.216,0.211
2013-01-09 08:00:00,0.212,0.026,0.808,0.805,2.055,0.485,0.275,0.443,0.335,0.325
2013-01-09 09:00:00,0.458,0.087,0.302,0.688,1.474,0.419,0.143,0.105,0.156,0.166
2013-01-09 10:00:00,0.102,0.047,0.066,0.549,0.84,0.858,0.177,0.115,0.369,0.297
2013-01-09 11:00:00,0.101,0.043,0.083,0.569,0.264,0.774,0.114,0.093,0.18,0.16
2013-01-09 12:00:00,0.093,0.024,0.073,0.602,0.265,0.504,0.284,0.103,0.101,0.106
2013-01-09 13:00:00,0.093,0.045,0.078,1.447,0.262,0.455,0.105,0.328,0.137,0.178
2013-01-09 14:00:00,0.109,0.044,0.173,0.712,0.268,0.486,0.096,0.602,0.138,0.117
2013-01-09 15:00:00,0.107,0.042,0.35,0.587,0.311,0.517,0.098,0.096,0.207,0.169
2013-01-09 16:00:00,0.091,0.043,0.281,0.476,0.609,0.523,0.103,0.112,0.158,0.115
2013-01-09 17:00:00,0.106,0.032,0.601,0.636,1.204,0.709,0.24,0.102,0.132,0.112
2013-01-09 18:00:00,0.104,0.03,0.668,0.531,1.673,0.832,0.335,0.157,0.177,0.384
2013-01-09 19:00:00,0.156,1.326,1.207,0.679,2.941,0.786,0.554,0.173,0.205,0.546
2013-01-09 20:00:00,0.164,0.775,1.583,0.787,2.341,0.736,0.417,0.312,0.258,0.47
2013-01-09 21:00:00,0.174,0.179,2.009,0.933,4.267,0.609,0.391,0.456,0.217,0.972
2013-01-09 22:00:00,0.175,0.171,0.678,0.817,2.563,0.659,0.31,0.569,0.053,0.305
2013-01-09 23:00:00,0.213,0.142,0.398,0.557,1.232,0.604,0.202,0.344,0.075,0.136
2013-01-10 00:00:00,0.741,0.144,0.675,0.244,0.655,0.38,0.117,0.115,0.034,0.164
2013-01-10 01:00:00,0.515,0.064,0.645,0.189,0.317,0.561,0.099,0.083,0.058,0.165
2013-01-10 02:00:00,0.151,0.069,0.101,0.218,0.294,0.466,0.097,0.103,0.039,0.086
2013-01-10 03:00:00,0.163,0.06,0.076,0.275,0.309,0.266,0.105,0.088,0.036,0.114
2013-01-10 04:00:00,0.157,0.043,0.074,0.168,0.283,0.279,0.104,0.099,0.053,0.14
2013-01-10 05:00:00,0.137,0.058,0.119,0.122,0.34,0.248,0.087,0.095,0.017,0.102
2013-01-10 06:00:00,0.155,0.054,0.462,0.152,0.416,0.307,0.099,0.155,0.143,0.183
2013-01-10 07:00:00,0.372,0.049,0.548,0.3,0.456,0.492,0.097,0.318,0.23,0.2
2013-01-10 08:00:00,0.511,0.048,1.653,0.614,1.389,0.482,0.35,0.448,0.311,0.341
2013-01-10 09:00:00,0.121,0.061,0.65,0.816,1.788,0.474,0.685,0.087,0.181,0.168
2013-01-10 10:00:00,0.107,0.062,0.05,0.535,0.294,0.541,0.209,0.11,0.299,0.26
2013-01-10 11:00:00,0.094,0.056,0.102,0.505,0.238,0.473,0.163,0.086,0.114,0.166
2013-01-10 12:00:00,0.086,0.194,0.051,0.449,0.276,0.526,0.103,0.099,0.249,0.132
2013-01-10 13:00:00,0.105,0.216,0.079,0.781,0.235,0.452,0.101,0.099,0.117,0.206
2013-01-10 14:00:00,0.099,0.097,0.157,0.497,0.244,0.434,0.086,0.095,0.153,0.285
2013-01-10 15:00:00,0.095,0.091,0.515,0.72,0.427,0.465,0.099,0.101,0.142,0.279
2013-01-10 16:00:00,0.106,0.073,0.442,0.476,0.775,0.483,0.107,0.108,0.259,0.188
2013-01-10 17:00:00,0.163,0.251,0.9,0.872,0.886,0.579,0.265,0.088,0.111,0.277
2013-01-10 18:00:00,0.161,0.217,1.063,1.093,2.867,1.419,0.621,0.151,0.163,0.305
2013-01-10 19:00:00,0.178,0.281,2.548,1.317,2.96,0.983,0.567,0.178,0.246,0.441
2013-01-10 20:00:00,0.174,0.152,1.572,0.866,1.89,0.655,0.296,0.631,0.224,0.515
2013-01-10 21:00:00,0.17,0.155,0.861,0.897,1.716,0.639,0.245,0.7,0.298,0.424
2013-01-10 22:00:00,0.184,0.172,1.346,0.86,1.857,1.103,0.242,0.561,0.077,0.347
2013-01-10 23:00:00,0.175,0.17,0.896,0.338,1.265,0.655,0.24,0.184,0.041,0.232
2013-01-11 00:00:00,0.174,0.155,0.063,0.19,0.788,0.347,0.103,0.17,0.06,0.22
2013-01-11 01:00:00,0.131,0.048,0.141,0.166,0.311,0.358,0.102,0.143,0.052,0.126
2013-01-11 02:00:00,0.111,0.065,0.059,0.154,0.295,0.366,0.101,0.159,0.017,0.149
2013-01-11 03:00:00,0.388,0.038,0.116,0.131,0.283,0.338,0.1,0.109,0.05,0.098
2013-01-11 04:00:00,0.119,0.064,0.057,0.131,0.303,0.367,0.083,0.096,0.035,0.102
2013-01-11 05:00:00,0.167,0.069,0.1,0.158,0.319,0.359,0.092,0.097,0.034,0.117
2013-01-11 06:00:00,0.172,0.056,0.528,0.183,0.431,0.35,0.092,0.175,0.115,0.13
2013-01-11 07:00:00,0.176,0.045,0.571,0.453,0.455,0.704,0.091,0.362,0.199,0.101
2013-01-11 08:00:00,0.189,0.068,0.693,0.503,1.133,0.757,0.314,0.247,0.334,0.189
2013-01-11 09:00:00,0.709,0.061,1.316,0.828,1.221,0.491,0.827,0.11,0.161,0.355
2013-01-11 10:00:00,0.569,0.061,1.626,0.616,0.927,0.338,0.15,0.092,0.293,0.208
2013-01-11 11:00:00,0.145,0.046,2.499,0.557,0.242,0.552,0.1,0.095,0.122,0.339
2013-01-11 12:00:00,0.112,0.078,2.668,0.517,0.278,0.727,0.098,0.1,0.167,0.228
2013-01-11 13:00:00,0.094,0.229,0.623,0.76,0.463,0.621,0.094,0.092,0.118,0.537
2013-01-11 14:00:00,0.095,0.092,0.082,0.686,0.562,0.541,0.083,0.108,0.099,0.392
2013-01-11 15:00:00,0.1,0.231,0.111,0.542,0.968,0.537,0.164,0.101,0.085,0.493
2013-01-11 16:00:00,0.091,0.083,0.245,0.436,1.931,0.512,0.114,0.095,0.314,0.492
2013-01-11 17:00:00,0.156,0.085,0.192,1.016,1.914,0.821,0.387,0.109,0.083,0.276
2013-01-11 18:00:00,0.176,0.121,0.175,0.784,2.936,0.56,0.789,0.155,0.154,0.326
2013-01-11 19:00:00,0.164,0.121,0.887,0.905,2.847,0.651,0.707,0.185,0.357,0.285
2013-01-11 20:00:00,0.161,1.013,1.033,0.791,2.087,0.66,0.659,0.312,0.226,0.29
2013-01-11 21:00:00,0.171,0.158,0.922,0.879,1.369,0.592,0.37,0.274,0.308,0.251
2013-01-11 22:00:00,0.172,0.134,1.289,0.831,2.066,0.578,0.398,0.273,0.054,0.338
2013-01-11 23:00:00,0.179,0.164,0.941,0.446,1.006,0.592,0.291,0.174,0.048,0.188
